Recursion step 0:
Costs:
0.000000e+00; 8.760000e+02; 1.169000e+03; 1.766000e+03; 2.993000e+03; 2.869000e+03; 3.092000e+03; 3.473000e+03; 3.240000e+03; 3.853000e+03; 3.071000e+03; 5.034000e+03; 4.989000e+03; 5.053000e+03; 5.005000e+03; 5.482000e+03; 5.536000e+03; 3.186000e+03; 3.326000e+03; 4.153000e+03; 4.213000e+03; 4.722000e+03; 4.894000e+03; 4.225000e+03; 4.962000e+03; 4.533000e+03; 4.959000e+03; 5.313000e+03; 4.270000e+03; 4.475000e+03; 4.708000e+03; 4.948000e+03; 5.222000e+03; 5.525000e+03; 5.887000e+03; 4.815000e+03; 4.984000e+03; 5.145000e+03; 5.517000e+03; 6.117000e+03; 5.036000e+03; 5.336000e+03; 5.309000e+03; 5.860000e+03; 5.458000e+03; 5.519000e+03; 5.626000e+03; 5.665000e+03; 6.309000e+03; 6.835000e+03; 7.008000e+03; 5.654000e+03; 6.063000e+03; 6.151000e+03; 6.618000e+03; 6.522000e+03; 6.583000e+03; 6.851000e+03; 6.919000e+03; 6.939000e+03; 7.189000e+03; 7.179000e+03; 7.300000e+03; 7.075000e+03; 7.419000e+03; 7.642000e+03; 7.785000e+03; 7.811000e+03; 8.049000e+03; 8.430000e+03; 8.691000e+03; 7.033000e+03; 7.218000e+03; 7.592000e+03; 7.768000e+03; 7.871000e+03; 7.989000e+03; 8.100000e+03; 8.684000e+03; 8.893000e+03; 9.084000e+03; 8.692000e+03; 1.008000e+04; 9.886000e+03; 9.609000e+03; 8.932000e+03; 8.723000e+03; 8.646000e+03; 9.047000e+03; 9.274000e+03; 9.309000e+03; 9.276000e+03; 9.627000e+03; 9.846000e+03; 9.880000e+03; 1.025700e+04; 1.051300e+04; 1.099700e+04; 1.135300e+04; 1.164800e+04; 1.177800e+04; 1.209200e+04; 1.218700e+04; 1.244800e+04; 1.345700e+04; 1.365600e+04; 1.545800e+04; 1.575400e+04; 1.428800e+04; 1.438300e+04; 1.404000e+04; 1.400400e+04; 1.368700e+04; 1.347200e+04; 1.339400e+04; 1.296000e+04; 1.306800e+04; 1.379700e+04; 1.363300e+04; 1.338300e+04; 1.328000e+04; 1.326100e+04; 1.305800e+04; 1.294700e+04; 1.267400e+04; 1.211200e+04; 1.246700e+04; 1.244500e+04; 1.237500e+04; 1.205800e+04; 1.178500e+04; 1.146100e+04; 1.146400e+04; 1.114400e+04; 1.088800e+04; 1.066200e+04; 1.114100e+04; 
8.760000e+02; 0.000000e+00; 3.400000e+02; 9.610000e+02; 2.212000e+03; 2.259000e+03; 2.435000e+03; 2.928000e+03; 2.696000e+03; 3.387000e+03; 2.820000e+03; 4.728000e+03; 4.748000e+03; 4.841000e+03; 4.837000e+03; 5.385000e+03; 5.600000e+03; 2.400000e+03; 2.592000e+03; 3.330000e+03; 3.381000e+03; 3.908000e+03; 4.083000e+03; 3.503000e+03; 4.194000e+03; 3.872000e+03; 4.250000e+03; 4.589000e+03; 3.838000e+03; 3.999000e+03; 4.176000e+03; 4.404000e+03; 4.616000e+03; 4.909000e+03; 5.269000e+03; 4.402000e+03; 4.547000e+03; 4.649000e+03; 4.997000e+03; 5.556000e+03; 4.668000e+03; 4.988000e+03; 4.892000e+03; 5.400000e+03; 5.244000e+03; 5.251000e+03; 5.330000e+03; 5.335000e+03; 5.857000e+03; 6.371000e+03; 6.575000e+03; 4.920000e+03; 5.341000e+03; 5.459000e+03; 5.942000e+03; 5.816000e+03; 5.844000e+03; 6.145000e+03; 6.220000e+03; 6.256000e+03; 6.470000e+03; 6.487000e+03; 6.653000e+03; 6.471000e+03; 6.816000e+03; 7.002000e+03; 7.155000e+03; 7.204000e+03; 7.443000e+03; 7.835000e+03; 8.142000e+03; 6.526000e+03; 6.745000e+03; 7.147000e+03; 7.300000e+03; 7.462000e+03; 7.619000e+03; 7.770000e+03; 8.397000e+03; 8.617000e+03; 8.770000e+03; 8.298000e+03; 9.852000e+03; 9.625000e+03; 9.317000e+03; 8.554000e+03; 8.280000e+03; 8.162000e+03; 8.534000e+03; 8.771000e+03; 8.773000e+03; 8.576000e+03; 9.052000e+03; 9.261000e+03; 9.287000e+03; 9.722000e+03; 9.898000e+03; 1.038700e+04; 1.079500e+04; 1.107500e+04; 1.124100e+04; 1.160400e+04; 1.166100e+04; 1.185300e+04; 1.281300e+04; 1.297900e+04; 1.470900e+04; 1.510400e+04; 1.369100e+04; 1.383700e+04; 1.353500e+04; 1.347200e+04; 1.314600e+04; 1.290000e+04; 1.277300e+04; 1.240300e+04; 1.260300e+04; 1.337900e+04; 1.326500e+04; 1.302100e+04; 1.296500e+04; 1.300100e+04; 1.280600e+04; 1.270600e+04; 1.227500e+04; 1.172300e+04; 1.216000e+04; 1.217000e+04; 1.224500e+04; 1.201600e+04; 1.174200e+04; 1.138000e+04; 1.131400e+04; 1.098700e+04; 1.067800e+04; 1.028900e+04; 1.069900e+04; 
1.169000e+03; 3.400000e+02; 0.000000e+00; 8.860000e+02; 2.101000e+03; 2.274000e+03; 2.416000e+03; 2.963000e+03; 2.736000e+03; 3.454000e+03; 2.986000e+03; 4.846000e+03; 4.891000e+03; 4.994000e+03; 5.005000e+03; 5.572000e+03; 5.834000e+03; 2.280000e+03; 2.513000e+03; 3.160000e+03; 3.201000e+03; 3.742000e+03; 3.921000e+03; 3.420000e+03; 4.069000e+03; 3.825000e+03; 4.168000e+03; 4.494000e+03; 3.913000e+03; 4.052000e+03; 4.198000e+03; 4.419000e+03; 4.594000e+03; 4.879000e+03; 5.235000e+03; 4.478000e+03; 4.612000e+03; 4.685000e+03; 5.018000e+03; 5.552000e+03; 4.762000e+03; 5.087000e+03; 4.962000e+03; 5.446000e+03; 5.392000e+03; 5.380000e+03; 5.447000e+03; 5.439000e+03; 5.905000e+03; 6.409000e+03; 6.626000e+03; 4.815000e+03; 5.242000e+03; 5.380000e+03; 5.870000e+03; 5.725000e+03; 5.730000e+03; 6.052000e+03; 6.133000e+03; 6.179000e+03; 6.368000e+03; 6.402000e+03; 6.595000e+03; 6.437000e+03; 6.782000e+03; 6.946000e+03; 7.104000e+03; 7.165000e+03; 7.404000e+03; 7.800000e+03; 8.130000e+03; 6.544000e+03; 6.776000e+03; 7.190000e+03; 7.331000e+03; 7.518000e+03; 7.691000e+03; 7.858000e+03; 8.499000e+03; 8.723000e+03; 8.859000e+03; 8.357000e+03; 9.971000e+03; 9.732000e+03; 9.413000e+03; 8.619000e+03; 8.317000e+03; 8.181000e+03; 8.537000e+03; 8.778000e+03; 8.763000e+03; 8.478000e+03; 9.023000e+03; 9.225000e+03; 9.247000e+03; 9.709000e+03; 9.844000e+03; 1.033300e+04; 1.076700e+04; 1.103800e+04; 1.122100e+04; 1.160600e+04; 1.164400e+04; 1.180200e+04; 1.273100e+04; 1.287800e+04; 1.455800e+04; 1.500600e+04; 1.362900e+04; 1.380000e+04; 1.351800e+04; 1.344300e+04; 1.311500e+04; 1.285500e+04; 1.270300e+04; 1.236700e+04; 1.261000e+04; 1.340200e+04; 1.331000e+04; 1.307000e+04; 1.303300e+04; 1.309100e+04; 1.290100e+04; 1.280500e+04; 1.231200e+04; 1.176700e+04; 1.223600e+04; 1.225900e+04; 1.238700e+04; 1.219100e+04; 1.191700e+04; 1.154500e+04; 1.145500e+04; 1.112700e+04; 1.080000e+04; 1.034700e+04; 1.072500e+04; 
1.766000e+03; 9.610000e+02; 8.860000e+02; 0.000000e+00; 1.252000e+03; 1.406000e+03; 1.532000e+03; 2.102000e+03; 1.881000e+03; 2.614000e+03; 2.305000e+03; 4.052000e+03; 4.133000e+03; 4.249000e+03; 4.288000e+03; 4.887000e+03; 5.258000e+03; 1.441000e+03; 1.640000e+03; 2.388000e+03; 2.447000e+03; 2.960000e+03; 3.134000e+03; 2.551000e+03; 3.234000e+03; 2.942000e+03; 3.299000e+03; 3.633000e+03; 3.077000e+03; 3.196000e+03; 3.324000e+03; 3.541000e+03; 3.709000e+03; 3.994000e+03; 4.351000e+03; 3.640000e+03; 3.762000e+03; 3.816000e+03; 4.142000e+03; 4.668000e+03; 3.940000e+03; 4.269000e+03; 4.115000e+03; 4.581000e+03; 4.637000e+03; 4.596000e+03; 4.647000e+03; 4.623000e+03; 5.039000e+03; 5.538000e+03; 5.762000e+03; 3.961000e+03; 4.384000e+03; 4.510000e+03; 4.997000e+03; 4.862000e+03; 4.884000e+03; 5.190000e+03; 5.268000e+03; 5.308000e+03; 5.513000e+03; 5.536000e+03; 5.717000e+03; 5.553000e+03; 5.898000e+03; 6.067000e+03; 6.223000e+03; 6.282000e+03; 6.521000e+03; 6.916000e+03; 7.245000e+03; 5.664000e+03; 5.902000e+03; 6.320000e+03; 6.455000e+03; 6.655000e+03; 6.838000e+03; 7.018000e+03; 7.671000e+03; 7.897000e+03; 8.018000e+03; 7.494000e+03; 9.155000e+03; 8.905000e+03; 8.576000e+03; 7.760000e+03; 7.443000e+03; 7.301000e+03; 7.654000e+03; 7.895000e+03; 7.878000e+03; 7.621000e+03; 8.138000e+03; 8.342000e+03; 8.365000e+03; 8.824000e+03; 8.965000e+03; 9.454000e+03; 9.883000e+03; 1.015500e+04; 1.033600e+04; 1.072100e+04; 1.075900e+04; 1.092300e+04; 1.186600e+04; 1.202400e+04; 1.375000e+04; 1.415100e+04; 1.275500e+04; 1.291800e+04; 1.263300e+04; 1.255900e+04; 1.223200e+04; 1.197400e+04; 1.183100e+04; 1.148500e+04; 1.172600e+04; 1.252000e+04; 1.243500e+04; 1.219700e+04; 1.217000e+04; 1.224200e+04; 1.205600e+04; 1.196400e+04; 1.143600e+04; 1.089300e+04; 1.137900e+04; 1.141100e+04; 1.159200e+04; 1.144100e+04; 1.117000e+04; 1.078200e+04; 1.066000e+04; 1.033200e+04; 9.985000e+03; 9.482000e+03; 9.846000e+03; 
2.993000e+03; 2.212000e+03; 2.101000e+03; 1.252000e+03; 0.000000e+00; 8.220000e+02; 6.740000e+02; 1.329000e+03; 1.203000e+03; 1.878000e+03; 2.145000e+03; 3.363000e+03; 3.544000e+03; 3.691000e+03; 3.795000e+03; 4.434000e+03; 5.011000e+03; 1.950000e+02; 4.600000e+02; 1.197000e+03; 1.278000e+03; 1.741000e+03; 1.908000e+03; 1.329000e+03; 1.983000e+03; 1.781000e+03; 2.073000e+03; 2.394000e+03; 2.310000e+03; 2.329000e+03; 2.339000e+03; 2.518000e+03; 2.585000e+03; 2.847000e+03; 3.191000e+03; 2.824000e+03; 2.892000e+03; 2.846000e+03; 3.113000e+03; 3.562000e+03; 3.164000e+03; 3.490000e+03; 3.241000e+03; 3.609000e+03; 4.030000e+03; 3.908000e+03; 3.912000e+03; 3.838000e+03; 4.053000e+03; 4.515000e+03; 4.767000e+03; 2.716000e+03; 3.142000e+03; 3.284000e+03; 3.777000e+03; 3.625000e+03; 3.636000e+03; 3.952000e+03; 4.033000e+03; 4.082000e+03; 4.269000e+03; 4.303000e+03; 4.510000e+03; 4.382000e+03; 4.723000e+03; 4.862000e+03; 5.024000e+03; 5.098000e+03; 5.336000e+03; 5.736000e+03; 6.096000e+03; 4.588000e+03; 4.855000e+03; 5.292000e+03; 5.398000e+03; 5.656000e+03; 5.876000e+03; 6.096000e+03; 6.774000e+03; 7.004000e+03; 7.078000e+03; 6.485000e+03; 8.272000e+03; 7.994000e+03; 7.643000e+03; 6.761000e+03; 6.385000e+03; 6.208000e+03; 6.528000e+03; 6.774000e+03; 6.730000e+03; 6.378000e+03; 6.959000e+03; 7.154000e+03; 7.172000e+03; 7.665000e+03; 7.756000e+03; 8.244000e+03; 8.699000e+03; 8.960000e+03; 9.161000e+03; 9.573000e+03; 9.586000e+03; 9.712000e+03; 1.063100e+04; 1.078100e+04; 1.249900e+04; 1.290900e+04; 1.153300e+04; 1.171500e+04; 1.145300e+04; 1.136600e+04; 1.103700e+04; 1.076700e+04; 1.060500e+04; 1.028800e+04; 1.057900e+04; 1.139100e+04; 1.134000e+04; 1.111100e+04; 1.112000e+04; 1.123400e+04; 1.106000e+04; 1.098000e+04; 1.033800e+04; 9.813000e+03; 1.035500e+04; 1.041400e+04; 1.072500e+04; 1.067300e+04; 1.041100e+04; 1.000000e+04; 9.806000e+03; 9.484000e+03; 9.093000e+03; 8.445000e+03; 8.743000e+03; 
2.869000e+03; 2.259000e+03; 2.274000e+03; 1.406000e+03; 8.220000e+02; 0.000000e+00; 2.820000e+02; 6.980000e+02; 4.870000e+02; 1.229000e+03; 1.324000e+03; 2.708000e+03; 2.839000e+03; 2.974000e+03; 3.054000e+03; 3.685000e+03; 4.215000e+03; 9.110000e+02; 7.110000e+02; 1.776000e+03; 1.883000e+03; 2.204000e+03; 2.338000e+03; 1.434000e+03; 2.241000e+03; 1.668000e+03; 2.124000e+03; 2.491000e+03; 1.691000e+03; 1.793000e+03; 1.925000e+03; 2.149000e+03; 2.366000e+03; 2.664000e+03; 3.027000e+03; 2.249000e+03; 2.362000e+03; 2.413000e+03; 2.746000e+03; 3.298000e+03; 2.562000e+03; 2.893000e+03; 2.716000e+03; 3.176000e+03; 3.339000e+03; 3.258000e+03; 3.290000e+03; 3.248000e+03; 3.634000e+03; 4.136000e+03; 4.357000e+03; 2.839000e+03; 3.227000e+03; 3.291000e+03; 3.751000e+03; 3.669000e+03; 3.762000e+03; 3.996000e+03; 4.059000e+03; 4.073000e+03; 4.341000e+03; 4.316000e+03; 4.432000e+03; 4.224000e+03; 4.569000e+03; 4.776000e+03; 4.923000e+03; 4.959000e+03; 5.198000e+03; 5.586000e+03; 5.884000e+03; 4.274000e+03; 4.503000e+03; 4.917000e+03; 5.058000e+03; 5.251000e+03; 5.434000e+03; 5.618000e+03; 6.277000e+03; 6.504000e+03; 6.617000e+03; 6.089000e+03; 7.767000e+03; 7.510000e+03; 7.177000e+03; 6.355000e+03; 6.043000e+03; 5.912000e+03; 6.277000e+03; 6.515000e+03; 6.514000e+03; 6.412000e+03; 6.798000e+03; 7.010000e+03; 7.039000e+03; 7.463000e+03; 7.661000e+03; 8.148000e+03; 8.540000e+03; 8.823000e+03; 8.983000e+03; 9.348000e+03; 9.402000e+03; 9.609000e+03; 1.059600e+04; 1.078800e+04; 1.260000e+04; 1.289500e+04; 1.145100e+04; 1.158300e+04; 1.127600e+04; 1.121500e+04; 1.089000e+04; 1.065000e+04; 1.054200e+04; 1.014900e+04; 1.034800e+04; 1.113200e+04; 1.103600e+04; 1.079700e+04; 1.076600e+04; 1.083800e+04; 1.065200e+04; 1.056100e+04; 1.003900e+04; 9.494000e+03; 9.974000e+03; 1.000700e+04; 1.021400e+04; 1.009700e+04; 9.829000e+03; 9.431000e+03; 9.283000e+03; 8.956000e+03; 8.596000e+03; 8.078000e+03; 8.454000e+03; 
3.092000e+03; 2.435000e+03; 2.416000e+03; 1.532000e+03; 6.740000e+02; 2.820000e+02; 0.000000e+00; 6.680000e+02; 5.290000e+02; 1.223000e+03; 1.528000e+03; 2.715000e+03; 2.880000e+03; 3.024000e+03; 3.124000e+03; 3.762000e+03; 4.341000e+03; 7.110000e+02; 4.470000e+02; 1.505000e+03; 1.614000e+03; 1.923000e+03; 2.057000e+03; 1.166000e+03; 1.967000e+03; 1.445000e+03; 1.875000e+03; 2.238000e+03; 1.670000e+03; 1.727000e+03; 1.805000e+03; 2.014000e+03; 2.183000e+03; 2.474000e+03; 2.834000e+03; 2.207000e+03; 2.298000e+03; 2.306000e+03; 2.616000e+03; 3.137000e+03; 2.538000e+03; 2.867000e+03; 2.653000e+03; 3.075000e+03; 3.371000e+03; 3.264000e+03; 3.280000e+03; 3.220000e+03; 3.530000e+03; 4.019000e+03; 4.252000e+03; 2.584000e+03; 2.981000e+03; 3.060000e+03; 3.528000e+03; 3.432000e+03; 3.511000e+03; 3.760000e+03; 3.827000e+03; 3.849000e+03; 4.101000e+03; 4.088000e+03; 4.225000e+03; 4.036000e+03; 4.381000e+03; 4.572000e+03; 4.723000e+03; 4.769000e+03; 5.008000e+03; 5.400000e+03; 5.717000e+03; 4.134000e+03; 4.377000e+03; 4.800000e+03; 4.929000e+03; 5.146000e+03; 5.345000e+03; 5.543000e+03; 6.212000e+03; 6.441000e+03; 6.537000e+03; 5.983000e+03; 7.708000e+03; 7.442000e+03; 7.100000e+03; 6.253000e+03; 5.918000e+03; 5.770000e+03; 6.122000e+03; 6.363000e+03; 6.349000e+03; 6.185000e+03; 6.619000e+03; 6.826000e+03; 6.852000e+03; 7.296000e+03; 7.465000e+03; 7.953000e+03; 8.363000e+03; 8.640000e+03; 8.812000e+03; 9.191000e+03; 9.234000e+03; 9.419000e+03; 1.039100e+04; 1.057300e+04; 1.236800e+04; 1.268800e+04; 1.125800e+04; 1.140300e+04; 1.110900e+04; 1.104000e+04; 1.071400e+04; 1.046500e+04; 1.034300e+04; 9.969000e+03; 1.019400e+04; 1.098800e+04; 1.090700e+04; 1.067000e+04; 1.065300e+04; 1.074000e+04; 1.055800e+04; 1.047100e+04; 9.906000e+03; 9.367000e+03; 9.869000e+03; 9.911000e+03; 1.016000e+04; 1.007300e+04; 9.807000e+03; 9.402000e+03; 9.233000e+03; 8.908000e+03; 8.534000e+03; 7.965000e+03; 8.315000e+03; 
3.473000e+03; 2.928000e+03; 2.963000e+03; 2.102000e+03; 1.329000e+03; 6.980000e+02; 6.680000e+02; 0.000000e+00; 2.350000e+02; 5.550000e+02; 1.147000e+03; 2.048000e+03; 2.216000e+03; 2.362000e+03; 2.471000e+03; 3.110000e+03; 3.730000e+03; 1.326000e+03; 9.770000e+02; 1.870000e+03; 1.987000e+03; 2.132000e+03; 2.222000e+03; 1.189000e+03; 1.985000e+03; 1.192000e+03; 1.715000e+03; 2.084000e+03; 1.007000e+03; 1.096000e+03; 1.249000e+03; 1.483000e+03; 1.761000e+03; 2.067000e+03; 2.427000e+03; 1.556000e+03; 1.665000e+03; 1.724000e+03; 2.070000e+03; 2.648000e+03; 1.878000e+03; 2.209000e+03; 2.019000e+03; 2.483000e+03; 2.704000e+03; 2.597000e+03; 2.616000e+03; 2.563000e+03; 2.942000e+03; 3.449000e+03; 3.664000e+03; 2.429000e+03; 2.771000e+03; 2.781000e+03; 3.207000e+03; 3.170000e+03; 3.314000e+03; 3.487000e+03; 3.539000e+03; 3.532000e+03; 3.842000e+03; 3.782000e+03; 3.848000e+03; 3.605000e+03; 3.947000e+03; 4.183000e+03; 4.321000e+03; 4.340000e+03; 4.577000e+03; 4.958000e+03; 5.231000e+03; 3.599000e+03; 3.819000e+03; 4.228000e+03; 4.374000e+03; 4.557000e+03; 4.737000e+03; 4.921000e+03; 5.581000e+03; 5.809000e+03; 5.920000e+03; 5.395000e+03; 7.073000e+03; 6.814000e+03; 6.480000e+03; 5.660000e+03; 5.357000e+03; 5.235000e+03; 5.610000e+03; 5.846000e+03; 5.857000e+03; 5.862000e+03; 6.158000e+03; 6.375000e+03; 6.408000e+03; 6.807000e+03; 7.041000e+03; 7.525000e+03; 7.893000e+03; 8.182000e+03; 8.329000e+03; 8.679000e+03; 8.745000e+03; 8.978000e+03; 9.987000e+03; 1.019600e+04; 1.204100e+04; 1.228200e+04; 1.082000e+04; 1.093400e+04; 1.061600e+04; 1.056200e+04; 1.023900e+04; 1.000900e+04; 9.921000e+03; 9.503000e+03; 9.676000e+03; 1.045300e+04; 1.034900e+04; 1.010800e+04; 1.007200e+04; 1.014100e+04; 9.955000e+03; 9.864000e+03; 9.354000e+03; 8.806000e+03; 9.279000e+03; 9.310000e+03; 9.521000e+03; 9.417000e+03; 9.150000e+03; 8.748000e+03; 8.591000e+03; 8.265000e+03; 7.901000e+03; 7.385000e+03; 7.772000e+03; 
3.240000e+03; 2.696000e+03; 2.736000e+03; 1.881000e+03; 1.203000e+03; 4.870000e+02; 5.290000e+02; 2.350000e+02; 0.000000e+00; 7.430000e+02; 1.078000e+03; 2.225000e+03; 2.369000e+03; 2.509000e+03; 2.601000e+03; 3.237000e+03; 3.814000e+03; 1.231000e+03; 9.160000e+02; 1.896000e+03; 2.012000e+03; 2.216000e+03; 2.321000e+03; 1.311000e+03; 2.124000e+03; 1.386000e+03; 1.897000e+03; 2.268000e+03; 1.205000e+03; 1.318000e+03; 1.483000e+03; 1.717000e+03; 1.989000e+03; 2.294000e+03; 2.656000e+03; 1.764000e+03; 1.882000e+03; 1.955000e+03; 2.304000e+03; 2.882000e+03; 2.076000e+03; 2.407000e+03; 2.235000e+03; 2.711000e+03; 2.865000e+03; 2.775000e+03; 2.805000e+03; 2.761000e+03; 3.170000e+03; 3.679000e+03; 3.891000e+03; 2.615000e+03; 2.970000e+03; 2.993000e+03; 3.427000e+03; 3.380000e+03; 3.513000e+03; 3.700000e+03; 3.754000e+03; 3.752000e+03; 4.054000e+03; 4.001000e+03; 4.075000e+03; 3.837000e+03; 4.180000e+03; 4.412000e+03; 4.551000e+03; 4.572000e+03; 4.810000e+03; 5.191000e+03; 5.466000e+03; 3.833000e+03; 4.050000e+03; 4.457000e+03; 4.606000e+03; 4.783000e+03; 4.959000e+03; 5.138000e+03; 5.794000e+03; 6.021000e+03; 6.138000e+03; 5.621000e+03; 7.283000e+03; 7.028000e+03; 6.697000e+03; 5.884000e+03; 5.587000e+03; 5.468000e+03; 5.844000e+03; 6.079000e+03; 6.091000e+03; 6.085000e+03; 6.392000e+03; 6.609000e+03; 6.642000e+03; 7.041000e+03; 7.274000e+03; 7.758000e+03; 8.127000e+03; 8.416000e+03; 8.564000e+03; 8.912000e+03; 8.979000e+03; 9.211000e+03; 1.021900e+04; 1.042600e+04; 1.226800e+04; 1.251500e+04; 1.105400e+04; 1.116800e+04; 1.085000e+04; 1.079600e+04; 1.047400e+04; 1.024300e+04; 1.015500e+04; 9.737000e+03; 9.909000e+03; 1.068400e+04; 1.057800e+04; 1.033700e+04; 1.029800e+04; 1.036300e+04; 1.017600e+04; 1.008400e+04; 9.584000e+03; 9.035000e+03; 9.503000e+03; 9.532000e+03; 9.728000e+03; 9.612000e+03; 9.344000e+03; 8.945000e+03; 8.797000e+03; 8.470000e+03; 8.112000e+03; 7.612000e+03; 8.004000e+03; 
3.853000e+03; 3.387000e+03; 3.454000e+03; 2.614000e+03; 1.878000e+03; 1.229000e+03; 1.223000e+03; 5.550000e+02; 7.430000e+02; 0.000000e+00; 1.081000e+03; 1.493000e+03; 1.667000e+03; 1.818000e+03; 1.939000e+03; 2.579000e+03; 3.243000e+03; 1.862000e+03; 1.500000e+03; 2.269000e+03; 2.386000e+03; 2.421000e+03; 2.475000e+03; 1.449000e+03; 2.146000e+03; 1.227000e+03; 1.756000e+03; 2.096000e+03; 4.640000e+02; 6.230000e+02; 8.970000e+02; 1.142000e+03; 1.532000e+03; 1.830000e+03; 2.171000e+03; 1.027000e+03; 1.161000e+03; 1.293000e+03; 1.672000e+03; 2.297000e+03; 1.333000e+03; 1.664000e+03; 1.509000e+03; 2.019000e+03; 2.152000e+03; 2.042000e+03; 2.065000e+03; 2.019000e+03; 2.474000e+03; 2.994000e+03; 3.189000e+03; 2.415000e+03; 2.691000e+03; 2.636000e+03; 3.006000e+03; 3.027000e+03; 3.226000e+03; 3.325000e+03; 3.360000e+03; 3.328000e+03; 3.683000e+03; 3.582000e+03; 3.579000e+03; 3.289000e+03; 3.622000e+03; 3.898000e+03; 4.021000e+03; 4.014000e+03; 4.247000e+03; 4.611000e+03; 4.843000e+03; 3.181000e+03; 3.374000e+03; 3.765000e+03; 3.927000e+03; 4.075000e+03; 4.238000e+03; 4.407000e+03; 5.058000e+03; 5.284000e+03; 5.408000e+03; 4.911000e+03; 6.544000e+03; 6.292000e+03; 5.964000e+03; 5.170000e+03; 4.898000e+03; 4.800000e+03; 5.195000e+03; 5.424000e+03; 5.458000e+03; 5.614000e+03; 5.786000e+03; 6.010000e+03; 6.049000e+03; 6.405000e+03; 6.695000e+03; 7.173000e+03; 7.503000e+03; 7.801000e+03; 7.926000e+03; 8.250000e+03; 8.335000e+03; 8.606000e+03; 9.641000e+03; 9.871000e+03; 1.174500e+04; 1.192300e+04; 1.044200e+04; 1.053100e+04; 1.019500e+04; 1.015300e+04; 9.835000e+03; 9.621000e+03; 9.562000e+03; 9.109000e+03; 9.238000e+03; 9.999000e+03; 9.878000e+03; 9.634000e+03; 9.584000e+03; 9.638000e+03; 9.449000e+03; 9.355000e+03; 8.890000e+03; 8.336000e+03; 8.784000e+03; 8.806000e+03; 8.987000e+03; 8.870000e+03; 8.603000e+03; 8.203000e+03; 8.056000e+03; 7.729000e+03; 7.373000e+03; 6.903000e+03; 7.321000e+03; 
