Recursion step 0:
Costs:
0.000000e+00; 1.692000e+03; 2.252000e+03; 1.103000e+03; 2.522000e+03; 3.960000e+02; 1.446000e+03; 4.240000e+02; 1.424000e+03; 7.490000e+02; 9.020000e+02; 1.546000e+03; 2.553000e+03; 2.378000e+03; 1.014000e+03; 1.259000e+03; 1.017000e+03; 1.167000e+03; 8.130000e+02; 1.404000e+03; 8.850000e+02; 1.329000e+03; 8.820000e+02; 1.206000e+03; 1.194000e+03; 1.510000e+03; 1.571000e+03; 4.150000e+02; 2.080000e+03; 2.144000e+03; 8.860000e+02; 7.900000e+02; 2.640000e+03; 1.803000e+03; 1.576000e+03; 1.172000e+03; 2.518000e+03; 1.224000e+03; 2.102000e+03; 1.358000e+03; 2.697000e+03; 6.610000e+02; 2.250000e+03; 1.668000e+03; 9.230000e+02; 2.114000e+03; 4.290000e+02; 2.522000e+03; 4.420000e+02; 1.706000e+03; 1.128000e+03; 2.474000e+03; 1.010000e+03; 1.394000e+03; 1.707000e+03; 7.950000e+02; 1.359000e+03; 7.180000e+02; 1.030000e+03; 1.152000e+03; 1.043000e+03; 1.259000e+03; 2.880000e+02; 1.365000e+03; 1.250000e+03; 1.286000e+03; 5.930000e+02; 1.617000e+03; 1.240000e+03; 1.386000e+03; 2.635000e+03; 8.010000e+02; 1.531000e+03; 9.410000e+02; 6.280000e+02; 2.648000e+03; 1.048000e+03; 2.442000e+03; 1.007000e+03; 8.620000e+02; 1.219000e+03; 2.186000e+03; 1.715000e+03; 8.880000e+02; 1.733000e+03; 1.508000e+03; 1.254000e+03; 1.219000e+03; 8.060000e+02; 6.430000e+02; 7.520000e+02; 3.020000e+02; 4.120000e+02; 1.358000e+03; 2.431000e+03; 2.376000e+03; 8.140000e+02; 7.820000e+02; 1.468000e+03; 2.643000e+03; 
1.692000e+03; 0.000000e+00; 1.708000e+03; 2.402000e+03; 1.185000e+03; 2.056000e+03; 1.391000e+03; 1.619000e+03; 1.342000e+03; 2.441000e+03; 2.358000e+03; 1.606000e+03; 9.690000e+02; 1.661000e+03; 2.445000e+03; 2.830000e+03; 2.455000e+03; 2.836000e+03; 2.310000e+03; 1.603000e+03; 2.501000e+03; 2.896000e+03; 1.921000e+03; 2.894000e+03; 8.930000e+02; 2.670000e+03; 1.737000e+03; 1.363000e+03; 1.500000e+03; 1.190000e+03; 1.592000e+03; 2.165000e+03; 1.069000e+03; 1.451000e+03; 1.893000e+03; 2.857000e+03; 1.143000e+03; 2.917000e+03; 9.610000e+02; 3.360000e+02; 1.984000e+03; 1.536000e+03; 1.834000e+03; 2.560000e+02; 2.124000e+03; 1.636000e+03; 1.932000e+03; 1.595000e+03; 2.094000e+03; 4.160000e+02; 1.146000e+03; 1.302000e+03; 2.577000e+03; 3.310000e+02; 1.529000e+03; 1.902000e+03; 1.400000e+03; 1.160000e+03; 2.626000e+03; 1.851000e+03; 1.006000e+03; 1.802000e+03; 1.979000e+03; 3.310000e+02; 2.526000e+03; 2.618000e+03; 1.102000e+03; 7.100000e+02; 5.730000e+02; 2.887000e+03; 1.901000e+03; 2.458000e+03; 4.620000e+02; 2.543000e+03; 2.076000e+03; 1.045000e+03; 1.663000e+03; 1.262000e+03; 2.647000e+03; 1.670000e+03; 8.420000e+02; 5.690000e+02; 1.513000e+03; 2.581000e+03; 8.320000e+02; 1.752000e+03; 1.218000e+03; 2.806000e+03; 1.419000e+03; 2.301000e+03; 1.978000e+03; 1.769000e+03; 1.399000e+03; 2.963000e+03; 7.930000e+02; 1.200000e+03; 2.093000e+03; 1.911000e+03; 3.155000e+03; 1.830000e+03; 
2.252000e+03; 1.708000e+03; 0.000000e+00; 3.332000e+03; 1.073000e+03; 2.622000e+03; 8.110000e+02; 2.501000e+03; 8.290000e+02; 2.793000e+03; 2.264000e+03; 7.820000e+02; 1.532000e+03; 2.210000e+02; 2.279000e+03; 3.482000e+03; 2.292000e+03; 3.286000e+03; 3.065000e+03; 9.340000e+02; 2.582000e+03; 3.551000e+03; 1.703000e+03; 3.245000e+03; 1.183000e+03; 3.716000e+03; 8.460000e+02; 1.855000e+03; 2.140000e+02; 5.920000e+02; 2.769000e+03; 2.086000e+03; 1.532000e+03; 4.480000e+02; 9.830000e+02; 3.047000e+03; 1.133000e+03; 3.215000e+03; 8.500000e+02; 1.730000e+03; 4.500000e+02; 2.591000e+03; 1.710000e+02; 1.452000e+03; 1.895000e+03; 1.390000e+02; 2.138000e+03; 5.070000e+02; 2.669000e+03; 1.292000e+03; 1.137000e+03; 8.230000e+02; 3.246000e+03; 1.827000e+03; 5.670000e+02; 2.916000e+03; 9.020000e+02; 1.572000e+03; 2.625000e+03; 1.377000e+03; 1.275000e+03; 1.227000e+03; 2.473000e+03; 1.650000e+03; 3.479000e+03; 3.529000e+03; 1.872000e+03; 1.020000e+03; 1.423000e+03; 3.630000e+03; 4.010000e+02; 2.640000e+03; 1.287000e+03; 2.582000e+03; 2.870000e+03; 1.615000e+03; 1.333000e+03; 8.320000e+02; 3.193000e+03; 2.811000e+03; 1.192000e+03; 1.530000e+03; 5.520000e+02; 2.913000e+03; 8.800000e+02; 9.260000e+02; 1.001000e+03; 3.435000e+03; 2.587000e+03; 2.842000e+03; 1.885000e+03; 2.515000e+03; 1.845000e+03; 3.554000e+03; 1.633000e+03; 8.260000e+02; 3.018000e+03; 1.786000e+03; 3.314000e+03; 4.540000e+02; 
1.103000e+03; 2.402000e+03; 3.332000e+03; 0.000000e+00; 3.447000e+03; 8.220000e+02; 2.538000e+03; 8.500000e+02; 2.511000e+03; 1.030000e+03; 1.695000e+03; 2.649000e+03; 3.362000e+03; 3.441000e+03; 1.794000e+03; 6.240000e+02; 1.789000e+03; 9.280000e+02; 3.720000e+02; 2.508000e+03; 1.444000e+03; 6.600000e+02; 1.928000e+03; 1.101000e+03; 2.203000e+03; 4.170000e+02; 2.675000e+03; 1.478000e+03; 3.149000e+03; 3.152000e+03; 8.440000e+02; 1.696000e+03; 3.458000e+03; 2.886000e+03; 2.674000e+03; 1.336000e+03; 3.428000e+03; 1.189000e+03; 3.060000e+03; 2.087000e+03; 3.771000e+03; 8.670000e+02; 3.343000e+03; 2.479000e+03; 1.895000e+03; 3.197000e+03; 1.394000e+03; 3.555000e+03; 7.850000e+02; 2.568000e+03; 2.195000e+03; 3.447000e+03; 4.970000e+02; 2.071000e+03; 2.801000e+03; 5.000000e+02; 2.454000e+03; 1.763000e+03; 1.572000e+03; 2.235000e+03; 2.076000e+03; 2.353000e+03; 9.730000e+02; 2.131000e+03; 1.470000e+02; 2.160000e+02; 1.502000e+03; 2.575000e+03; 2.132000e+03; 5.540000e+02; 3.704000e+03; 1.293000e+03; 2.416000e+03; 1.507000e+03; 4.770000e+02; 3.443000e+03; 2.147000e+03; 3.412000e+03; 7.180000e+02; 7.580000e+02; 2.215000e+03; 2.965000e+03; 2.808000e+03; 1.061000e+03; 2.712000e+03; 2.611000e+03; 2.332000e+03; 6.440000e+02; 9.920000e+02; 7.470000e+02; 1.760000e+03; 8.190000e+02; 1.491000e+03; 7.840000e+02; 3.196000e+03; 3.344000e+03; 3.240000e+02; 1.821000e+03; 1.498000e+03; 3.701000e+03; 
2.522000e+03; 1.185000e+03; 1.073000e+03; 3.447000e+03; 0.000000e+00; 2.919000e+03; 1.423000e+03; 2.605000e+03; 1.400000e+03; 3.218000e+03; 2.883000e+03; 1.552000e+03; 5.020000e+02; 8.900000e+02; 2.934000e+03; 3.770000e+03; 2.946000e+03; 3.681000e+03; 3.277000e+03; 1.655000e+03; 3.135000e+03; 3.839000e+03; 2.328000e+03; 3.691000e+03; 1.343000e+03; 3.765000e+03; 1.675000e+03; 2.113000e+03; 9.720000e+02; 5.530000e+02; 2.700000e+03; 2.683000e+03; 4.740000e+02; 1.178000e+03; 1.851000e+03; 3.569000e+03; 6.900000e+01; 3.688000e+03; 4.370000e+02; 1.413000e+03; 1.079000e+03; 2.593000e+03; 1.244000e+03; 1.007000e+03; 2.548000e+03; 1.107000e+03; 2.591000e+03; 6.520000e+02; 2.964000e+03; 8.870000e+02; 1.498000e+03; 2.590000e+02; 3.515000e+03; 1.468000e+03; 1.342000e+03; 2.961000e+03; 1.499000e+03; 1.818000e+03; 3.221000e+03; 2.087000e+03; 1.506000e+03; 1.965000e+03; 2.799000e+03; 1.349000e+03; 3.583000e+03; 3.661000e+03; 1.971000e+03; 9.050000e+02; 1.316000e+03; 3.869000e+03; 1.007000e+03; 3.145000e+03; 1.030000e+03; 3.156000e+03; 3.049000e+03; 5.640000e+02; 1.957000e+03; 2.420000e+02; 3.530000e+03; 2.768000e+03; 1.310000e+03; 7.040000e+02; 1.319000e+03; 3.354000e+03; 8.050000e+02; 1.738000e+03; 1.442000e+03; 3.734000e+03; 2.515000e+03; 3.166000e+03; 2.468000e+03; 2.701000e+03; 2.128000e+03; 3.879000e+03; 6.700000e+02; 2.530000e+02; 3.124000e+03; 2.373000e+03; 3.863000e+03; 8.940000e+02; 
3.960000e+02; 2.056000e+03; 2.622000e+03; 8.220000e+02; 2.919000e+03; 0.000000e+00; 1.812000e+03; 5.330000e+02; 1.793000e+03; 4.360000e+02; 9.070000e+02; 1.891000e+03; 2.940000e+03; 2.758000e+03; 1.014000e+03; 8.670000e+02; 1.012000e+03; 7.810000e+02; 4.730000e+02; 1.743000e+03; 7.370000e+02; 9.370000e+02; 1.110000e+03; 8.430000e+02; 1.590000e+03; 1.238000e+03; 1.899000e+03; 8.110000e+02; 2.458000e+03; 2.538000e+03; 9.440000e+02; 8.800000e+02; 3.029000e+03; 2.175000e+03; 1.879000e+03; 8.760000e+02; 2.914000e+03; 8.780000e+02; 2.499000e+03; 1.720000e+03; 3.071000e+03; 7.640000e+02; 2.610000e+03; 2.050000e+03; 1.074000e+03; 2.484000e+03; 5.740000e+02; 2.911000e+03; 4.700000e+01; 2.096000e+03; 1.513000e+03; 2.870000e+03; 6.230000e+02; 1.745000e+03; 2.068000e+03; 6.970000e+02; 1.722000e+03; 1.113000e+03; 8.860000e+02; 1.428000e+03; 1.437000e+03; 1.555000e+03; 1.570000e+02; 1.735000e+03; 9.600000e+02; 9.700000e+02; 9.730000e+02; 2.014000e+03; 1.630000e+03; 1.007000e+03; 3.011000e+03; 6.040000e+02; 1.922000e+03; 8.020000e+02; 3.740000e+02; 3.034000e+03; 1.361000e+03; 2.838000e+03; 6.110000e+02; 8.860000e+02; 1.616000e+03; 2.567000e+03; 2.078000e+03; 5.600000e+02; 2.130000e+03; 1.830000e+03; 1.633000e+03; 8.250000e+02; 9.420000e+02; 2.490000e+02; 9.380000e+02; 3.290000e+02; 8.040000e+02; 9.620000e+02; 2.811000e+03; 2.773000e+03; 6.090000e+02; 1.002000e+03; 1.154000e+03; 3.024000e+03; 
1.446000e+03; 1.391000e+03; 8.110000e+02; 2.538000e+03; 1.423000e+03; 1.812000e+03; 0.000000e+00; 1.724000e+03; 5.000000e+01; 1.989000e+03; 1.511000e+03; 2.160000e+02; 1.709000e+03; 9.630000e+02; 1.545000e+03; 2.670000e+03; 1.557000e+03; 2.480000e+03; 2.259000e+03; 2.420000e+02; 1.806000e+03; 2.740000e+03; 9.420000e+02; 2.447000e+03; 5.550000e+02; 2.931000e+03; 3.450000e+02; 1.062000e+03; 6.630000e+02; 8.940000e+02; 2.040000e+03; 1.320000e+03; 1.756000e+03; 3.660000e+02; 5.080000e+02; 2.265000e+03; 1.453000e+03; 2.423000e+03; 1.005000e+03; 1.258000e+03; 1.261000e+03; 1.843000e+03; 8.050000e+02; 1.165000e+03; 1.153000e+03; 6.720000e+02; 1.332000e+03; 1.164000e+03; 1.859000e+03; 1.051000e+03; 3.820000e+02; 1.263000e+03; 2.435000e+03; 1.362000e+03; 2.640000e+02; 2.144000e+03; 9.300000e+01; 8.000000e+02; 1.866000e+03; 6.660000e+02; 5.610000e+02; 5.410000e+02; 1.662000e+03; 1.187000e+03; 2.685000e+03; 2.729000e+03; 1.130000e+03; 7.400000e+02; 8.950000e+02; 2.820000e+03; 1.205000e+03; 1.850000e+03; 9.340000e+02; 1.814000e+03; 2.070000e+03; 1.810000e+03; 5.600000e+02; 1.245000e+03; 2.382000e+03; 2.071000e+03; 5.930000e+02; 1.508000e+03; 2.690000e+02; 2.112000e+03; 7.140000e+02; 3.690000e+02; 2.370000e+02; 2.624000e+03; 1.867000e+03; 2.031000e+03; 1.108000e+03; 1.719000e+03; 1.046000e+03; 2.744000e+03; 1.707000e+03; 1.196000e+03; 2.229000e+03; 1.009000e+03; 2.544000e+03; 1.231000e+03; 
4.240000e+02; 1.619000e+03; 2.501000e+03; 8.500000e+02; 2.605000e+03; 5.330000e+02; 1.724000e+03; 0.000000e+00; 1.693000e+03; 9.690000e+02; 1.307000e+03; 1.858000e+03; 2.553000e+03; 2.600000e+03; 1.420000e+03; 1.210000e+03; 1.421000e+03; 1.257000e+03; 6.910000e+02; 1.728000e+03; 1.228000e+03; 1.276000e+03; 1.295000e+03; 1.350000e+03; 1.355000e+03; 1.216000e+03; 1.904000e+03; 6.700000e+02; 2.312000e+03; 2.301000e+03; 4.640000e+02; 1.210000e+03; 2.648000e+03; 2.059000e+03; 1.934000e+03; 1.410000e+03; 2.590000e+03; 1.397000e+03; 2.212000e+03; 1.288000e+03; 2.933000e+03; 2.470000e+02; 2.524000e+03; 1.660000e+03; 1.347000e+03; 2.369000e+03; 8.490000e+02; 2.706000e+03; 5.530000e+02; 1.736000e+03; 1.365000e+03; 2.598000e+03; 9.580000e+02; 1.293000e+03; 1.988000e+03; 4.200000e+02; 1.646000e+03; 9.300000e+02; 1.379000e+03; 1.539000e+03; 1.233000e+03; 1.630000e+03; 5.540000e+02; 1.320000e+03; 9.930000e+02; 1.061000e+03; 6.510000e+02; 1.725000e+03; 1.289000e+03; 1.275000e+03; 2.865000e+03; 1.113000e+03; 1.577000e+03; 1.291000e+03; 4.560000e+02; 2.641000e+03; 1.411000e+03; 2.563000e+03; 1.047000e+03; 4.380000e+02; 1.365000e+03; 2.163000e+03; 1.992000e+03; 1.092000e+03; 1.862000e+03; 1.849000e+03; 1.506000e+03; 1.187000e+03; 4.160000e+02; 7.380000e+02; 1.175000e+03; 2.060000e+02; 6.960000e+02; 1.345000e+03; 2.402000e+03; 2.495000e+03; 5.270000e+02; 1.199000e+03; 1.683000e+03; 2.857000e+03; 
1.424000e+03; 1.342000e+03; 8.290000e+02; 2.511000e+03; 1.400000e+03; 1.793000e+03; 5.000000e+01; 1.693000e+03; 0.000000e+00; 1.980000e+03; 1.518000e+03; 2.660000e+02; 1.674000e+03; 9.720000e+02; 1.555000e+03; 2.654000e+03; 1.568000e+03; 2.471000e+03; 2.237000e+03; 2.810000e+02; 1.807000e+03; 2.724000e+03; 9.500000e+02; 2.442000e+03; 5.060000e+02; 2.902000e+03; 3.940000e+02; 1.033000e+03; 6.710000e+02; 8.780000e+02; 2.002000e+03; 1.325000e+03; 1.723000e+03; 3.810000e+02; 5.550000e+02; 2.265000e+03; 1.427000e+03; 2.419000e+03; 9.770000e+02; 1.208000e+03; 1.277000e+03; 1.807000e+03; 8.320000e+02; 1.116000e+03; 1.165000e+03; 6.900000e+02; 1.324000e+03; 1.163000e+03; 1.840000e+03; 1.005000e+03; 3.410000e+02; 1.246000e+03; 2.417000e+03; 1.311000e+03; 2.970000e+02; 2.112000e+03; 9.900000e+01; 7.650000e+02; 1.872000e+03; 6.870000e+02; 5.170000e+02; 5.690000e+02; 1.645000e+03; 1.137000e+03; 2.658000e+03; 2.704000e+03; 1.092000e+03; 6.960000e+02; 8.450000e+02; 2.801000e+03; 1.219000e+03; 1.848000e+03; 8.860000e+02; 1.817000e+03; 2.045000e+03; 1.776000e+03; 5.690000e+02; 1.227000e+03; 2.369000e+03; 2.034000e+03; 5.430000e+02; 1.466000e+03; 2.990000e+02; 2.105000e+03; 6.750000e+02; 4.150000e+02; 1.950000e+02; 2.608000e+03; 1.827000e+03; 2.015000e+03; 1.112000e+03; 1.692000e+03; 1.020000e+03; 2.730000e+03; 1.668000e+03; 1.176000e+03; 2.201000e+03; 1.013000e+03; 2.546000e+03; 1.240000e+03; 
7.490000e+02; 2.441000e+03; 2.793000e+03; 1.030000e+03; 3.218000e+03; 4.360000e+02; 1.989000e+03; 9.690000e+02; 1.980000e+03; 0.000000e+00; 7.210000e+02; 2.024000e+03; 3.286000e+03; 2.952000e+03; 8.020000e+02; 7.690000e+02; 7.940000e+02; 4.930000e+02; 6.640000e+02; 1.871000e+03; 4.200000e+02; 8.290000e+02; 1.136000e+03; 4.730000e+02; 1.874000e+03; 1.416000e+03; 2.003000e+03; 1.117000e+03; 2.651000e+03; 2.792000e+03; 1.366000e+03; 7.950000e+02; 3.371000e+03; 2.355000e+03; 1.944000e+03; 4.410000e+02; 3.220000e+03; 4.780000e+02; 2.786000e+03; 2.107000e+03; 3.244000e+03; 1.197000e+03; 2.755000e+03; 2.409000e+03; 1.017000e+03; 2.654000e+03; 6.560000e+02; 3.136000e+03; 4.200000e+02; 2.437000e+03; 1.749000e+03; 3.141000e+03; 6.170000e+02; 2.141000e+03; 2.226000e+03; 1.078000e+03; 1.896000e+03; 1.401000e+03; 5.420000e+02; 1.481000e+03; 1.712000e+03; 1.626000e+03; 4.650000e+02; 2.114000e+03; 1.136000e+03; 1.102000e+03; 1.340000e+03; 2.315000e+03; 1.973000e+03; 9.690000e+02; 3.192000e+03; 2.690000e+02; 2.259000e+03; 4.800000e+02; 7.120000e+02; 3.383000e+03; 1.469000e+03; 3.113000e+03; 4.540000e+02; 1.301000e+03; 1.908000e+03; 2.927000e+03; 2.240000e+03; 1.400000e+02; 2.415000e+03; 1.926000e+03; 1.848000e+03; 7.130000e+02; 1.376000e+03; 3.000000e+02; 9.450000e+02; 7.640000e+02; 1.095000e+03; 7.910000e+02; 3.172000e+03; 3.050000e+03; 9.330000e+02; 1.035000e+03; 7.250000e+02; 3.220000e+03; 
