Recursion step 0:
Costs:
0.000000e+00; 1.118000e+03; 3.621000e+03; 3.891000e+03; 5.205000e+03; 4.884000e+03; 4.650000e+03; 4.975000e+03; 6.247000e+03; 6.408000e+03; 8.009000e+03; 7.803000e+03; 8.500000e+03; 8.664000e+03; 9.414000e+03; 9.521000e+03; 9.030000e+03; 9.408000e+03; 6.180000e+03; 5.561000e+03; 3.832000e+03; 3.050000e+03; 1.931000e+03; 4.750000e+03; 4.366000e+03; 6.791000e+03; 7.403000e+03; 8.290000e+03; 7.409000e+03; 6.647000e+03; 6.524000e+03; 8.487000e+03; 8.984000e+03; 1.028600e+04; 9.587000e+03; 9.737000e+03; 9.637000e+03; 1.102900e+04; 1.141500e+04; 1.153600e+04; 1.209200e+04; 9.793000e+03; 9.080000e+03; 8.508000e+03; 7.800000e+03; 6.587000e+03; 9.500000e+03; 9.055000e+03; 1.114700e+04; 1.181400e+04; 1.247000e+04; 1.144800e+04; 1.057600e+04; 1.027100e+04; 1.225400e+04; 1.286500e+04; 1.387700e+04; 1.296400e+04; 1.274700e+04; 1.248200e+04; 1.413400e+04; 1.466600e+04; 1.515700e+04; 1.578100e+04; 1.409700e+04; 1.338300e+04; 1.323700e+04; 1.255000e+04; 1.132100e+04; 1.626900e+04; 1.793600e+04; 1.883000e+04; 1.898500e+04; 1.046700e+04; 3.605000e+03; 3.716000e+03; 
1.118000e+03; 0.000000e+00; 2.926000e+03; 3.360000e+03; 4.555000e+03; 4.049000e+03; 3.684000e+03; 3.950000e+03; 5.392000e+03; 5.640000e+03; 7.204000e+03; 6.893000e+03; 7.516000e+03; 7.650000e+03; 8.501000e+03; 8.660000e+03; 8.297000e+03; 8.727000e+03; 5.765000e+03; 5.091000e+03; 4.200000e+03; 3.688000e+03; 2.860000e+03; 5.344000e+03; 4.750000e+03; 6.806000e+03; 7.463000e+03; 8.193000e+03; 7.224000e+03; 6.394000e+03; 6.177000e+03; 8.175000e+03; 8.730000e+03; 9.915000e+03; 9.127000e+03; 9.154000e+03; 9.004000e+03; 1.049000e+04; 1.092800e+04; 1.118600e+04; 1.177300e+04; 9.782000e+03; 9.067000e+03; 8.950000e+03; 8.360000e+03; 7.252000e+03; 1.004900e+04; 9.500000e+03; 1.136700e+04; 1.205100e+04; 1.259500e+04; 1.153700e+04; 1.064500e+04; 1.028800e+04; 1.223600e+04; 1.287400e+04; 1.377800e+04; 1.281500e+04; 1.250000e+04; 1.219700e+04; 1.389000e+04; 1.445500e+04; 1.505100e+04; 1.569100e+04; 1.425800e+04; 1.355000e+04; 1.370000e+04; 1.308800e+04; 1.192100e+04; 1.688600e+04; 1.799300e+04; 1.878400e+04; 1.892300e+04; 9.360000e+03; 3.640000e+03; 3.828000e+03; 
3.621000e+03; 2.926000e+03; 0.000000e+00; 7.000000e+02; 1.629000e+03; 1.367000e+03; 1.627000e+03; 2.193000e+03; 2.700000e+03; 2.789000e+03; 4.398000e+03; 4.307000e+03; 5.168000e+03; 5.440000e+03; 5.900000e+03; 5.941000e+03; 5.413000e+03; 5.813000e+03; 3.001000e+03; 2.289000e+03; 3.572000e+03; 3.962000e+03; 4.208000e+03; 5.022000e+03; 3.990000e+03; 4.750000e+03; 5.450000e+03; 5.817000e+03; 4.739000e+03; 3.842000e+03; 3.488000e+03; 5.463000e+03; 6.082000e+03; 7.109000e+03; 6.255000e+03; 6.230000e+03; 6.079000e+03; 7.574000e+03; 8.031000e+03; 8.390000e+03; 9.003000e+03; 7.501000e+03; 6.806000e+03; 7.747000e+03; 7.536000e+03; 6.850000e+03; 9.080000e+03; 8.271000e+03; 9.500000e+03; 1.020000e+04; 1.049500e+04; 9.390000e+03; 8.485000e+03; 8.041000e+03; 9.876000e+03; 1.055100e+04; 1.126400e+04; 1.023900e+04; 9.801000e+03; 9.457000e+03; 1.118300e+04; 1.178300e+04; 1.251400e+04; 1.317000e+04; 1.219200e+04; 1.151200e+04; 1.234500e+04; 1.195800e+04; 1.101100e+04; 1.589000e+04; 1.568600e+04; 1.630400e+04; 1.641900e+04; 7.864000e+03; 6.470000e+03; 6.689000e+03; 
3.891000e+03; 3.360000e+03; 7.000000e+02; 0.000000e+00; 1.368000e+03; 1.628000e+03; 2.163000e+03; 2.745000e+03; 2.789000e+03; 2.700000e+03; 4.308000e+03; 4.396000e+03; 5.361000e+03; 5.685000e+03; 5.941000e+03; 5.900000e+03; 5.202000e+03; 5.536000e+03; 2.420000e+03; 1.732000e+03; 3.100000e+03; 3.669000e+03; 4.150000e+03; 4.539000e+03; 3.464000e+03; 4.050000e+03; 4.750000e+03; 5.139000e+03; 4.073000e+03; 3.184000e+03; 2.872000e+03; 4.867000e+03; 5.463000e+03; 6.566000e+03; 5.767000e+03; 5.848000e+03; 5.748000e+03; 7.156000e+03; 7.574000e+03; 7.842000e+03; 8.441000e+03; 6.817000e+03; 6.118000e+03; 7.086000e+03; 6.921000e+03; 6.307000e+03; 8.437000e+03; 7.605000e+03; 8.800000e+03; 9.500000e+03; 9.801000e+03; 8.698000e+03; 7.792000e+03; 7.354000e+03; 9.204000e+03; 9.876000e+03; 1.062000e+04; 9.608000e+03; 9.208000e+03; 8.881000e+03; 1.059400e+04; 1.118300e+04; 1.187700e+04; 1.252900e+04; 1.149800e+04; 1.081600e+04; 1.166000e+04; 1.129000e+04; 1.036600e+04; 1.522700e+04; 1.501400e+04; 1.565800e+04; 1.577800e+04; 8.285000e+03; 6.975000e+03; 7.179000e+03; 
5.205000e+03; 4.555000e+03; 1.629000e+03; 1.368000e+03; 0.000000e+00; 1.115000e+03; 2.013000e+03; 2.512000e+03; 1.624000e+03; 1.362000e+03; 2.950000e+03; 3.153000e+03; 4.207000e+03; 4.592000e+03; 4.636000e+03; 4.551000e+03; 3.841000e+03; 4.202000e+03; 1.698000e+03; 1.053000e+03; 4.162000e+03; 4.914000e+03; 5.506000e+03; 5.530000e+03; 4.414000e+03; 4.073000e+03; 4.739000e+03; 4.750000e+03; 3.635000e+03; 2.746000e+03; 2.246000e+03; 4.071000e+03; 4.737000e+03; 5.593000e+03; 4.680000e+03; 4.602000e+03; 4.452000e+03; 5.952000e+03; 6.426000e+03; 6.871000e+03; 7.503000e+03; 6.443000e+03; 5.794000e+03; 7.480000e+03; 7.524000e+03; 7.135000e+03; 8.899000e+03; 7.959000e+03; 8.697000e+03; 9.389000e+03; 9.500000e+03; 8.385000e+03; 7.493000e+03; 6.993000e+03; 8.696000e+03; 9.389000e+03; 9.949000e+03; 8.887000e+03; 8.354000e+03; 7.980000e+03; 9.720000e+03; 1.034400e+04; 1.117100e+04; 1.183400e+04; 1.119200e+04; 1.054300e+04; 1.182000e+04; 1.158400e+04; 1.079900e+04; 1.552800e+04; 1.448400e+04; 1.498000e+04; 1.507900e+04; 7.431000e+03; 8.079000e+03; 8.305000e+03; 
4.884000e+03; 4.049000e+03; 1.367000e+03; 1.628000e+03; 1.115000e+03; 0.000000e+00; 9.050000e+02; 1.400000e+03; 1.363000e+03; 1.624000e+03; 3.155000e+03; 2.950000e+03; 3.804000e+03; 4.092000e+03; 4.552000e+03; 4.637000e+03; 4.281000e+03; 4.763000e+03; 2.810000e+03; 2.162000e+03; 4.725000e+03; 5.264000e+03; 5.576000e+03; 6.159000e+03; 5.071000e+03; 5.138000e+03; 5.816000e+03; 5.865000e+03; 4.750000e+03; 3.859000e+03; 3.360000e+03; 5.137000e+03; 5.815000e+03; 6.567000e+03; 5.590000e+03; 5.343000e+03; 5.106000e+03; 6.727000e+03; 7.258000e+03; 7.834000e+03; 8.480000e+03; 7.558000e+03; 6.908000e+03; 8.459000e+03; 8.412000e+03; 7.891000e+03; 9.855000e+03; 8.954000e+03; 9.800000e+03; 1.049400e+04; 1.061500e+04; 9.500000e+03; 8.608000e+03; 8.108000e+03; 9.800000e+03; 1.049300e+04; 1.101900e+04; 9.946000e+03; 9.367000e+03; 8.973000e+03; 1.071900e+04; 1.135700e+04; 1.222900e+04; 1.289400e+04; 1.230700e+04; 1.165700e+04; 1.288000e+04; 1.260700e+04; 1.177100e+04; 1.655300e+04; 1.557800e+04; 1.604100e+04; 1.613300e+04; 6.664000e+03; 7.379000e+03; 7.625000e+03; 
4.650000e+03; 3.684000e+03; 1.627000e+03; 2.163000e+03; 2.013000e+03; 9.050000e+02; 0.000000e+00; 5.830000e+02; 1.860000e+03; 2.343000e+03; 3.697000e+03; 3.227000e+03; 3.850000e+03; 4.031000e+03; 4.827000e+03; 5.032000e+03; 4.911000e+03; 5.448000e+03; 3.712000e+03; 3.050000e+03; 5.197000e+03; 5.561000e+03; 5.644000e+03; 6.647000e+03; 5.602000e+03; 5.971000e+03; 6.659000e+03; 6.759000e+03; 5.645000e+03; 4.750000e+03; 4.260000e+03; 6.039000e+03; 6.719000e+03; 7.438000e+03; 6.438000e+03; 6.114000e+03; 5.836000e+03; 7.504000e+03; 8.061000e+03; 8.698000e+03; 9.348000e+03; 8.455000e+03; 7.800000e+03; 9.204000e+03; 9.080000e+03; 8.457000e+03; 1.057600e+04; 9.711000e+03; 1.066700e+04; 1.136300e+04; 1.150900e+04; 1.039400e+04; 9.500000e+03; 9.004000e+03; 1.070500e+04; 1.139900e+04; 1.192000e+04; 1.084500e+04; 1.025000e+04; 9.848000e+03; 1.159500e+04; 1.223800e+04; 1.312700e+04; 1.379200e+04; 1.320300e+04; 1.255000e+04; 1.369500e+04; 1.338300e+04; 1.250200e+04; 1.732800e+04; 1.648400e+04; 1.693900e+04; 1.702900e+04; 6.254000e+03; 6.766000e+03; 7.027000e+03; 
4.975000e+03; 3.950000e+03; 2.193000e+03; 2.745000e+03; 2.512000e+03; 1.400000e+03; 5.830000e+02; 0.000000e+00; 2.000000e+03; 2.594000e+03; 3.762000e+03; 3.128000e+03; 3.585000e+03; 3.700000e+03; 4.681000e+03; 4.964000e+03; 5.020000e+03; 5.597000e+03; 4.200000e+03; 3.562000e+03; 5.765000e+03; 6.091000e+03; 6.100000e+03; 7.215000e+03; 6.177000e+03; 6.524000e+03; 7.207000e+03; 7.259000e+03; 6.144000e+03; 5.258000e+03; 4.750000e+03; 6.462000e+03; 7.151000e+03; 7.782000e+03; 6.750000e+03; 6.337000e+03; 6.021000e+03; 7.725000e+03; 8.310000e+03; 9.027000e+03; 9.684000e+03; 8.950000e+03; 8.305000e+03; 9.782000e+03; 9.663000e+03; 9.034000e+03; 1.115800e+04; 1.028800e+04; 1.120000e+04; 1.189400e+04; 1.200800e+04; 1.089400e+04; 1.000400e+04; 9.500000e+03; 1.116400e+04; 1.186000e+04; 1.233200e+04; 1.124600e+04; 1.061100e+04; 1.019500e+04; 1.194000e+04; 1.259300e+04; 1.352400e+04; 1.419000e+04; 1.370000e+04; 1.305300e+04; 1.425800e+04; 1.395700e+04; 1.308200e+04; 1.790200e+04; 1.692400e+04; 1.733500e+04; 1.741800e+04; 5.736000e+03; 6.799000e+03; 7.071000e+03; 
6.247000e+03; 5.392000e+03; 2.700000e+03; 2.789000e+03; 1.624000e+03; 1.363000e+03; 1.860000e+03; 2.000000e+03; 0.000000e+00; 7.000000e+02; 1.843000e+03; 1.615000e+03; 2.594000e+03; 2.968000e+03; 3.200000e+03; 3.275000e+03; 3.053000e+03; 3.606000e+03; 2.863000e+03; 2.460000e+03; 5.769000e+03; 6.451000e+03; 6.885000e+03; 7.151000e+03; 6.036000e+03; 5.463000e+03; 6.082000e+03; 5.816000e+03; 4.738000e+03; 3.946000e+03; 3.370000e+03; 4.750000e+03; 5.450000e+03; 5.882000e+03; 4.816000e+03; 4.341000e+03; 4.021000e+03; 5.727000e+03; 6.320000e+03; 7.100000e+03; 7.763000e+03; 7.447000e+03; 6.865000e+03; 8.974000e+03; 9.094000e+03; 8.753000e+03; 1.041000e+04; 9.430000e+03; 9.876000e+03; 1.055100e+04; 1.049400e+04; 9.390000e+03; 8.532000e+03; 7.990000e+03; 9.500000e+03; 1.020000e+04; 1.053200e+04; 9.429000e+03; 8.722000e+03; 8.286000e+03; 1.002400e+04; 1.069000e+04; 1.168800e+04; 1.235500e+04; 1.215900e+04; 1.154700e+04; 1.315000e+04; 1.299700e+04; 1.228600e+04; 1.692700e+04; 1.517900e+04; 1.548900e+04; 1.555800e+04; 5.857000e+03; 8.618000e+03; 8.875000e+03; 
6.408000e+03; 5.640000e+03; 2.789000e+03; 2.700000e+03; 1.362000e+03; 1.624000e+03; 2.343000e+03; 2.594000e+03; 7.000000e+02; 0.000000e+00; 1.616000e+03; 1.841000e+03; 2.960000e+03; 3.397000e+03; 3.275000e+03; 3.200000e+03; 2.661000e+03; 3.140000e+03; 2.247000e+03; 1.952000e+03; 5.489000e+03; 6.275000e+03; 6.850000e+03; 6.820000e+03; 5.703000e+03; 4.867000e+03; 5.463000e+03; 5.137000e+03; 4.072000e+03; 3.309000e+03; 2.728000e+03; 4.050000e+03; 4.750000e+03; 5.212000e+03; 4.162000e+03; 3.771000e+03; 3.500000e+03; 5.161000e+03; 5.727000e+03; 6.443000e+03; 7.104000e+03; 6.757000e+03; 6.184000e+03; 8.411000e+03; 8.592000e+03; 8.335000e+03; 9.854000e+03; 8.852000e+03; 9.204000e+03; 9.876000e+03; 9.801000e+03; 8.698000e+03; 7.844000e+03; 7.299000e+03; 8.800000e+03; 9.500000e+03; 9.841000e+03; 8.740000e+03; 8.050000e+03; 7.621000e+03; 9.363000e+03; 1.002400e+04; 1.100300e+04; 1.167000e+04; 1.146200e+04; 1.085400e+04; 1.250900e+04; 1.238400e+04; 1.171200e+04; 1.630500e+04; 1.448300e+04; 1.480700e+04; 1.488000e+04; 6.411000e+03; 9.003000e+03; 9.250000e+03; 
