Recursion step 0:
Costs:
0.000000e+00; 6.560000e+02; 1.556000e+03; 1.352000e+03; 1.660000e+03; 9.910000e+02; 4.180000e+02; 1.874000e+03; 1.396000e+03; 1.233000e+03; 1.276000e+03; 1.044000e+03; 8.440000e+02; 8.830000e+02; 8.360000e+02; 2.590000e+02; 1.476000e+03; 2.132000e+03; 1.611000e+03; 1.148000e+03; 1.560000e+03; 1.415000e+03; 1.401000e+03; 1.249000e+03; 3.321000e+03; 2.284000e+03; 1.774000e+03; 3.764000e+03; 3.792000e+03; 1.453000e+03; 1.628000e+03; 4.114000e+03; 3.528000e+03; 1.888000e+03; 1.165000e+03; 1.037000e+03; 8.830000e+02; 2.320000e+03; 2.132000e+03; 1.724000e+03; 1.069000e+03; 2.320000e+03; 1.648000e+03; 2.167000e+03; 2.498000e+03; 4.153000e+03; 3.268000e+03; 3.535000e+03; 3.603000e+03; 1.050000e+03; 1.069000e+03; 2.091000e+03; 3.411000e+03; 2.065000e+03; 3.266000e+03; 1.982000e+03; 1.640000e+03; 2.624000e+03; 3.235000e+03; 2.678000e+03; 2.698000e+03; 2.864000e+03; 9.304000e+03; 2.708000e+03; 5.833000e+03; 3.395000e+03; 2.678000e+03; 3.603000e+03; 5.020000e+03; 4.537000e+03; 4.158000e+03; 1.870000e+03; 2.805000e+03; 2.737000e+03; 4.547000e+03; 3.506000e+03; 2.391000e+03; 3.381000e+03; 2.311000e+03; 2.479000e+03; 4.915000e+03; 6.808000e+03; 6.827000e+03; 4.697000e+03; 7.345000e+03; 7.488000e+03; 7.446000e+03; 7.631000e+03; 6.089000e+03; 2.348000e+03; 2.705000e+03; 6.406000e+03; 4.778000e+03; 4.518000e+03; 4.277000e+03; 6.704000e+03; 5.926000e+03; 1.200300e+04; 7.540000e+03; 2.138000e+03; 1.102000e+04; 1.072200e+04; 2.645000e+03; 7.007000e+03; 5.910000e+02; 8.830000e+02; 9.752000e+03; 1.094000e+03; 6.433000e+03; 5.851000e+03; 6.564000e+03; 6.149000e+03; 3.899000e+03; 8.120000e+02; 1.100000e+03; 2.422000e+03; 4.111000e+03; 3.642000e+03; 8.622000e+03; 8.200000e+02; 1.556000e+03; 3.640000e+03; 4.721000e+03; 2.345000e+03; 5.096000e+03; 5.911000e+03; 6.612000e+03; 
6.560000e+02; 0.000000e+00; 1.870000e+03; 1.995000e+03; 1.165000e+03; 1.611000e+03; 8.440000e+02; 2.490000e+03; 1.944000e+03; 1.357000e+03; 1.800000e+03; 1.577000e+03; 7.780000e+02; 1.281000e+03; 1.485000e+03; 6.240000e+02; 2.132000e+03; 2.788000e+03; 2.252000e+03; 1.804000e+03; 2.216000e+03; 2.065000e+03; 2.029000e+03; 1.870000e+03; 3.601000e+03; 2.593000e+03; 2.207000e+03; 3.945000e+03; 4.079000e+03; 1.755000e+03; 2.116000e+03; 4.417000e+03; 3.778000e+03; 1.972000e+03; 9.050000e+02; 1.037000e+03; 8.830000e+02; 2.498000e+03; 2.231000e+03; 1.560000e+03; 1.296000e+03; 2.320000e+03; 1.712000e+03; 1.628000e+03; 1.913000e+03; 3.506000e+03; 2.650000e+03; 2.881000e+03; 2.964000e+03; 6.760000e+02; 4.180000e+02; 1.660000e+03; 2.767000e+03; 1.415000e+03; 2.786000e+03; 1.411000e+03; 9.840000e+02; 2.705000e+03; 3.612000e+03; 3.036000e+03; 2.982000e+03; 3.185000e+03; 9.953000e+03; 2.767000e+03; 5.559000e+03; 3.044000e+03; 3.274000e+03; 4.247000e+03; 5.674000e+03; 5.179000e+03; 4.772000e+03; 2.509000e+03; 3.443000e+03; 3.387000e+03; 5.199000e+03; 4.153000e+03; 3.044000e+03; 3.994000e+03; 2.909000e+03; 3.044000e+03; 5.514000e+03; 7.377000e+03; 7.373000e+03; 5.300000e+03; 7.923000e+03; 8.070000e+03; 8.037000e+03; 8.228000e+03; 6.072000e+03; 2.690000e+03; 2.934000e+03; 6.406000e+03; 4.292000e+03; 3.862000e+03; 3.964000e+03; 7.341000e+03; 5.908000e+03; 1.197600e+04; 7.475000e+03; 2.188000e+03; 1.148900e+04; 1.123700e+04; 2.100000e+03; 7.315000e+03; 1.194000e+03; 1.512000e+03; 9.131000e+03; 1.740000e+03; 7.056000e+03; 6.422000e+03; 5.908000e+03; 5.502000e+03; 3.787000e+03; 1.357000e+03; 9.970000e+02; 2.793000e+03; 4.697000e+03; 2.993000e+03; 9.277000e+03; 1.050000e+03; 9.560000e+02; 3.856000e+03; 4.571000e+03; 1.859000e+03; 5.179000e+03; 6.492000e+03; 6.165000e+03; 
1.556000e+03; 1.870000e+03; 0.000000e+00; 1.411000e+03; 1.972000e+03; 1.142000e+03; 1.142000e+03; 1.434000e+03; 8.120000e+02; 6.240000e+02; 7.050000e+02; 2.228000e+03; 1.165000e+03; 2.302000e+03; 1.352000e+03; 1.815000e+03; 1.774000e+03; 2.207000e+03; 1.508000e+03; 1.615000e+03; 1.755000e+03; 1.525000e+03; 1.281000e+03; 1.182000e+03; 4.640000e+03; 3.623000e+03; 2.993000e+03; 5.173000e+03; 5.084000e+03; 2.872000e+03; 2.767000e+03; 5.373000e+03; 4.873000e+03; 3.411000e+03; 2.678000e+03; 2.593000e+03; 2.438000e+03; 3.776000e+03; 3.642000e+03; 3.274000e+03; 2.575000e+03; 3.861000e+03; 3.185000e+03; 3.481000e+03; 3.719000e+03; 4.666000e+03; 3.642000e+03; 4.203000e+03; 4.086000e+03; 1.547000e+03; 2.091000e+03; 2.052000e+03; 3.959000e+03; 3.071000e+03; 3.088000e+03; 2.388000e+03; 2.593000e+03; 1.249000e+03; 1.743000e+03; 1.165000e+03; 1.142000e+03; 1.322000e+03; 9.182000e+03; 1.357000e+03; 4.884000e+03; 2.824000e+03; 1.902000e+03; 3.123000e+03; 4.635000e+03; 3.967000e+03; 3.364000e+03; 1.640000e+03; 2.334000e+03; 2.457000e+03; 4.512000e+03; 3.642000e+03; 2.554000e+03; 3.829000e+03; 2.982000e+03; 3.266000e+03; 5.341000e+03; 7.311000e+03; 7.427000e+03; 5.109000e+03; 6.279000e+03; 6.433000e+03; 6.434000e+03; 6.647000e+03; 4.697000e+03; 8.200000e+02; 1.160000e+03; 4.989000e+03; 6.152000e+03; 5.291000e+03; 5.800000e+03; 5.992000e+03; 7.447000e+03; 1.351500e+04; 6.187000e+03; 9.280000e+02; 1.181200e+04; 1.137300e+04; 3.944000e+03; 5.466000e+03; 1.148000e+03; 1.194000e+03; 1.075300e+04; 1.357000e+03; 5.616000e+03; 4.772000e+03; 7.175000e+03; 6.580000e+03; 2.730000e+03; 9.050000e+02; 1.100000e+03; 9.280000e+02; 4.645000e+03; 4.217000e+03; 8.190000e+03; 8.200000e+02; 2.200000e+03; 5.020000e+03; 6.277000e+03; 2.380000e+03; 3.612000e+03; 6.384000e+03; 8.034000e+03; 
1.352000e+03; 1.995000e+03; 1.411000e+03; 0.000000e+00; 2.767000e+03; 4.180000e+02; 1.233000e+03; 5.800000e+02; 6.240000e+02; 1.660000e+03; 7.050000e+02; 1.211000e+03; 1.770000e+03; 1.512000e+03; 5.180000e+02; 1.508000e+03; 3.660000e+02; 8.830000e+02; 2.590000e+02; 3.660000e+02; 3.480000e+02; 1.160000e+02; 1.640000e+02; 2.320000e+02; 3.448000e+03; 2.509000e+03; 1.834000e+03; 4.060000e+03; 3.856000e+03; 1.944000e+03; 1.577000e+03; 4.114000e+03; 3.699000e+03; 2.617000e+03; 2.391000e+03; 2.100000e+03; 2.002000e+03; 2.803000e+03; 2.788000e+03; 2.786000e+03; 1.859000e+03; 3.095000e+03; 2.460000e+03; 3.489000e+03; 3.840000e+03; 5.423000e+03; 4.477000e+03; 4.840000e+03; 4.856000e+03; 2.157000e+03; 2.391000e+03; 3.062000e+03; 4.681000e+03; 3.411000e+03; 4.222000e+03; 3.155000e+03; 2.971000e+03; 2.645000e+03; 2.482000e+03; 2.052000e+03; 2.252000e+03; 2.302000e+03; 8.078000e+03; 2.757000e+03; 6.290000e+03; 4.119000e+03; 1.396000e+03; 2.252000e+03; 3.692000e+03; 3.185000e+03; 2.824000e+03; 5.180000e+02; 1.453000e+03; 1.396000e+03; 3.323000e+03; 2.348000e+03; 1.211000e+03; 2.438000e+03; 1.577000e+03; 1.874000e+03; 3.971000e+03; 5.934000e+03; 6.032000e+03; 3.740000e+03; 6.052000e+03; 6.190000e+03; 6.134000e+03; 6.311000e+03; 6.018000e+03; 1.834000e+03; 2.388000e+03; 6.287000e+03; 6.028000e+03; 5.851000e+03; 5.341000e+03; 5.352000e+03; 6.489000e+03; 1.248700e+04; 7.522000e+03; 2.331000e+03; 1.040200e+04; 9.976000e+03; 3.964000e+03; 6.230000e+03; 8.200000e+02; 4.920000e+02; 1.110200e+04; 2.590000e+02; 5.088000e+03; 4.577000e+03; 7.876000e+03; 7.411000e+03; 4.140000e+03; 7.780000e+02; 1.920000e+03; 1.811000e+03; 3.248000e+03; 4.924000e+03; 7.300000e+03; 1.401000e+03; 2.793000e+03; 3.876000e+03; 5.544000e+03; 3.371000e+03; 4.858000e+03; 5.009000e+03; 7.803000e+03; 
1.660000e+03; 1.165000e+03; 1.972000e+03; 2.767000e+03; 0.000000e+00; 2.348000e+03; 1.556000e+03; 3.121000e+03; 2.460000e+03; 1.352000e+03; 2.296000e+03; 2.690000e+03; 9.970000e+02; 2.436000e+03; 2.334000e+03; 1.743000e+03; 3.009000e+03; 3.640000e+03; 2.993000e+03; 2.698000e+03; 3.064000e+03; 2.864000e+03; 2.737000e+03; 2.575000e+03; 4.756000e+03; 3.757000e+03; 3.364000e+03; 5.064000e+03; 5.234000e+03; 2.920000e+03; 3.256000e+03; 5.574000e+03; 4.924000e+03; 3.082000e+03; 1.920000e+03; 2.167000e+03; 2.025000e+03; 3.633000e+03; 3.339000e+03; 2.546000e+03; 2.460000e+03; 3.371000e+03; 2.824000e+03; 2.029000e+03; 2.091000e+03; 2.717000e+03; 1.724000e+03; 2.231000e+03; 2.138000e+03; 6.240000e+02; 8.830000e+02; 5.180000e+02; 1.995000e+03; 1.322000e+03; 1.624000e+03; 4.180000e+02; 9.350000e+02; 2.216000e+03; 3.573000e+03; 3.011000e+03; 2.822000e+03; 3.071000e+03; 1.084500e+04; 2.231000e+03; 4.462000e+03; 1.920000e+03; 3.787000e+03; 4.924000e+03; 6.416000e+03; 5.824000e+03; 5.290000e+03; 3.225000e+03; 4.104000e+03; 4.130000e+03; 6.087000e+03; 5.084000e+03; 3.944000e+03; 5.025000e+03; 3.967000e+03; 4.140000e+03; 6.567000e+03; 8.468000e+03; 8.487000e+03; 6.346000e+03; 8.249000e+03; 8.404000e+03; 8.406000e+03; 8.619000e+03; 5.245000e+03; 2.678000e+03; 2.678000e+03; 5.598000e+03; 4.558000e+03; 3.321000e+03; 4.600000e+03; 7.916000e+03; 6.867000e+03; 1.289000e+04; 6.570000e+03; 1.740000e+03; 1.264600e+04; 1.237400e+04; 2.391000e+03; 6.994000e+03; 1.972000e+03; 2.287000e+03; 8.803000e+03; 2.546000e+03; 7.564000e+03; 6.743000e+03; 5.220000e+03; 4.676000e+03; 2.900000e+03; 1.995000e+03; 9.050000e+02; 2.824000e+03; 5.768000e+03; 2.252000e+03; 1.001900e+04; 1.396000e+03; 4.180000e+02; 4.989000e+03; 5.413000e+03; 6.960000e+02; 4.524000e+03; 7.569000e+03; 6.471000e+03; 
9.910000e+02; 1.611000e+03; 1.142000e+03; 4.180000e+02; 2.348000e+03; 0.000000e+00; 8.200000e+02; 8.830000e+02; 5.180000e+02; 1.281000e+03; 4.920000e+02; 1.160000e+03; 1.352000e+03; 1.357000e+03; 2.590000e+02; 1.182000e+03; 7.050000e+02; 1.296000e+03; 6.560000e+02; 4.780000e+02; 7.330000e+02; 5.180000e+02; 4.180000e+02; 2.590000e+02; 3.535000e+03; 2.544000e+03; 1.888000e+03; 4.104000e+03; 3.967000e+03; 1.870000e+03; 1.648000e+03; 4.247000e+03; 3.776000e+03; 2.498000e+03; 2.100000e+03; 1.859000e+03; 1.740000e+03; 2.767000e+03; 2.698000e+03; 2.562000e+03; 1.688000e+03; 2.973000e+03; 2.311000e+03; 3.155000e+03; 3.489000e+03; 5.009000e+03; 4.060000e+03; 4.432000e+03; 4.441000e+03; 1.740000e+03; 1.995000e+03; 2.650000e+03; 4.268000e+03; 3.024000e+03; 3.815000e+03; 2.737000e+03; 2.575000e+03; 2.391000e+03; 2.490000e+03; 1.995000e+03; 2.132000e+03; 2.228000e+03; 8.496000e+03; 2.498000e+03; 5.971000e+03; 3.740000e+03; 1.688000e+03; 2.645000e+03; 4.101000e+03; 3.573000e+03; 3.168000e+03; 9.050000e+02; 1.834000e+03; 1.804000e+03; 3.740000e+03; 2.757000e+03; 1.615000e+03; 2.805000e+03; 1.870000e+03; 2.138000e+03; 4.348000e+03; 6.302000e+03; 6.384000e+03; 4.119000e+03; 6.358000e+03; 6.501000e+03; 6.456000e+03; 6.640000e+03; 5.828000e+03; 1.724000e+03; 2.228000e+03; 6.112000e+03; 5.741000e+03; 5.453000e+03; 5.136000e+03; 5.729000e+03; 6.467000e+03; 1.250400e+04; 7.323000e+03; 2.025000e+03; 1.072200e+04; 1.032400e+04; 3.633000e+03; 6.279000e+03; 4.180000e+02; 1.160000e+02; 1.073800e+04; 2.320000e+02; 5.447000e+03; 4.869000e+03; 7.468000e+03; 6.995000e+03; 3.856000e+03; 3.660000e+02; 1.508000e+03; 1.740000e+03; 3.603000e+03; 4.512000e+03; 7.710000e+03; 9.910000e+02; 2.380000e+03; 3.937000e+03; 5.430000e+03; 2.957000e+03; 4.710000e+03; 5.381000e+03; 7.548000e+03; 
4.180000e+02; 8.440000e+02; 1.142000e+03; 1.233000e+03; 1.556000e+03; 8.200000e+02; 0.000000e+00; 1.672000e+03; 1.100000e+03; 8.360000e+02; 9.560000e+02; 1.322000e+03; 5.910000e+02; 1.254000e+03; 7.780000e+02; 6.760000e+02; 1.453000e+03; 2.091000e+03; 1.476000e+03; 1.142000e+03; 1.512000e+03; 1.322000e+03; 1.233000e+03; 1.069000e+03; 3.684000e+03; 2.647000e+03; 2.091000e+03; 4.153000e+03; 4.150000e+03; 1.834000e+03; 1.913000e+03; 4.464000e+03; 3.899000e+03; 2.302000e+03; 1.547000e+03; 1.453000e+03; 1.296000e+03; 2.717000e+03; 2.544000e+03; 2.132000e+03; 1.476000e+03; 2.737000e+03; 2.065000e+03; 2.460000e+03; 2.757000e+03; 4.190000e+03; 3.250000e+03; 3.612000e+03; 3.623000e+03; 9.350000e+02; 1.194000e+03; 1.913000e+03; 3.448000e+03; 2.231000e+03; 3.095000e+03; 1.930000e+03; 1.770000e+03; 2.216000e+03; 2.843000e+03; 2.279000e+03; 2.284000e+03; 2.457000e+03; 9.298000e+03; 2.302000e+03; 5.514000e+03; 3.134000e+03; 2.438000e+03; 3.460000e+03; 4.921000e+03; 4.385000e+03; 3.944000e+03; 1.724000e+03; 2.645000e+03; 2.624000e+03; 4.537000e+03; 3.528000e+03; 2.388000e+03; 3.489000e+03; 2.460000e+03; 2.670000e+03; 5.036000e+03; 6.961000e+03; 7.007000e+03; 4.812000e+03; 7.079000e+03; 7.226000e+03; 7.195000e+03; 7.388000e+03; 5.688000e+03; 1.944000e+03; 2.287000e+03; 6.001000e+03; 5.109000e+03; 4.640000e+03; 4.670000e+03; 6.531000e+03; 6.341000e+03; 1.241800e+04; 7.146000e+03; 1.740000e+03; 1.126100e+04; 1.092600e+04; 2.936000e+03; 6.602000e+03; 4.180000e+02; 7.420000e+02; 9.965000e+03; 9.970000e+02; 6.230000e+03; 5.577000e+03; 6.648000e+03; 6.178000e+03; 3.528000e+03; 5.180000e+02; 8.120000e+02; 2.025000e+03; 4.254000e+03; 3.692000e+03; 8.530000e+03; 4.180000e+02; 1.560000e+03; 4.021000e+03; 5.138000e+03; 2.200000e+03; 4.681000e+03; 6.052000e+03; 6.963000e+03; 
1.874000e+03; 2.490000e+03; 1.434000e+03; 5.800000e+02; 3.121000e+03; 8.830000e+02; 1.672000e+03; 0.000000e+00; 6.760000e+02; 1.870000e+03; 8.360000e+02; 1.774000e+03; 2.132000e+03; 2.091000e+03; 1.069000e+03; 2.055000e+03; 7.780000e+02; 8.440000e+02; 3.660000e+02; 9.350000e+02; 6.760000e+02; 5.910000e+02; 4.780000e+02; 6.240000e+02; 3.897000e+03; 3.009000e+03; 2.334000e+03; 4.537000e+03; 4.277000e+03; 2.504000e+03; 2.075000e+03; 4.512000e+03; 4.153000e+03; 3.185000e+03; 2.957000e+03; 2.678000e+03; 2.575000e+03; 3.339000e+03; 3.347000e+03; 3.365000e+03; 2.438000e+03; 3.662000e+03; 3.036000e+03; 4.035000e+03; 4.372000e+03; 5.824000e+03; 4.845000e+03; 5.272000e+03; 5.249000e+03; 2.544000e+03; 2.864000e+03; 3.345000e+03; 5.088000e+03; 3.899000e+03; 4.462000e+03; 3.528000e+03; 3.443000e+03; 2.554000e+03; 2.052000e+03; 1.712000e+03; 1.982000e+03; 1.972000e+03; 7.785000e+03; 2.670000e+03; 6.264000e+03; 4.255000e+03; 8.200000e+02; 1.804000e+03; 3.297000e+03; 2.717000e+03; 2.284000e+03; 2.590000e+02; 9.840000e+02; 1.037000e+03; 3.082000e+03; 2.216000e+03; 1.182000e+03; 2.479000e+03; 1.834000e+03; 2.157000e+03; 3.945000e+03; 5.917000e+03; 6.059000e+03; 3.713000e+03; 5.486000e+03; 5.626000e+03; 5.577000e+03; 5.759000e+03; 5.773000e+03; 1.577000e+03; 2.167000e+03; 6.019000e+03; 6.598000e+03; 6.311000e+03; 5.920000e+03; 4.858000e+03; 7.003000e+03; 1.296500e+04; 7.281000e+03; 2.345000e+03; 1.048900e+04; 1.000000e+04; 4.512000e+03; 5.729000e+03; 1.296000e+03; 9.910000e+02; 1.162000e+04; 8.200000e+02; 4.565000e+03; 4.004000e+03; 8.304000e+03; 7.796000e+03; 4.066000e+03; 1.160000e+03; 2.228000e+03; 1.508000e+03; 3.299000e+03; 5.337000e+03; 6.897000e+03; 1.724000e+03; 3.208000e+03; 4.343000e+03; 6.105000e+03; 3.668000e+03; 4.565000e+03; 4.989000e+03; 8.380000e+03; 
1.396000e+03; 1.944000e+03; 8.120000e+02; 6.240000e+02; 2.460000e+03; 5.180000e+02; 1.100000e+03; 6.760000e+02; 0.000000e+00; 1.194000e+03; 1.640000e+02; 1.672000e+03; 1.485000e+03; 1.874000e+03; 7.780000e+02; 1.624000e+03; 9.910000e+02; 1.396000e+03; 6.960000e+02; 9.050000e+02; 9.560000e+02; 7.330000e+02; 4.780000e+02; 4.180000e+02; 4.020000e+03; 3.044000e+03; 2.380000e+03; 4.605000e+03; 4.441000e+03; 2.388000e+03; 2.132000e+03; 4.710000e+03; 4.265000e+03; 3.016000e+03; 2.552000e+03; 2.345000e+03; 2.216000e+03; 3.283000e+03; 3.216000e+03; 3.051000e+03; 2.200000e+03; 3.489000e+03; 2.824000e+03; 3.548000e+03; 3.856000e+03; 5.173000e+03; 4.184000e+03; 4.640000e+03; 4.596000e+03; 1.902000e+03; 2.284000e+03; 2.670000e+03; 4.441000e+03; 3.321000e+03; 3.787000e+03; 2.872000e+03; 2.853000e+03; 2.025000e+03; 1.972000e+03; 1.485000e+03; 1.648000e+03; 1.724000e+03; 8.461000e+03; 2.138000e+03; 5.694000e+03; 3.601000e+03; 1.352000e+03; 2.466000e+03; 3.967000e+03; 3.364000e+03; 2.864000e+03; 8.440000e+02; 1.648000e+03; 1.712000e+03; 3.748000e+03; 2.843000e+03; 1.743000e+03; 3.018000e+03; 2.200000e+03; 2.498000e+03; 4.529000e+03; 6.500000e+03; 6.616000e+03; 4.298000e+03; 5.979000e+03; 6.126000e+03; 6.096000e+03; 6.290000e+03; 5.397000e+03; 1.233000e+03; 1.770000e+03; 5.669000e+03; 6.175000e+03; 5.694000e+03; 5.626000e+03; 5.475000e+03; 6.984000e+03; 1.301500e+04; 6.899000e+03; 1.740000e+03; 1.100700e+04; 1.056100e+04; 4.026000e+03; 5.760000e+03; 8.120000e+02; 6.240000e+02; 1.105900e+04; 6.560000e+02; 5.152000e+03; 4.477000e+03; 7.663000e+03; 7.136000e+03; 3.528000e+03; 5.910000e+02; 1.560000e+03; 1.233000e+03; 3.835000e+03; 4.693000e+03; 7.562000e+03; 1.069000e+03; 2.575000e+03; 4.432000e+03; 5.946000e+03; 2.993000e+03; 4.247000e+03; 5.572000e+03; 8.004000e+03; 
1.233000e+03; 1.357000e+03; 6.240000e+02; 1.660000e+03; 1.352000e+03; 1.281000e+03; 8.360000e+02; 1.870000e+03; 1.194000e+03; 0.000000e+00; 1.037000e+03; 2.132000e+03; 5.910000e+02; 2.091000e+03; 1.396000e+03; 1.476000e+03; 1.985000e+03; 2.533000e+03; 1.834000e+03; 1.740000e+03; 2.002000e+03; 1.774000e+03; 1.577000e+03; 1.434000e+03; 4.518000e+03; 3.481000e+03; 2.909000e+03; 4.989000e+03; 4.981000e+03; 2.670000e+03; 2.715000e+03; 5.291000e+03; 4.734000e+03; 3.116000e+03; 2.231000e+03; 2.228000e+03; 2.065000e+03; 3.550000e+03; 3.364000e+03; 2.864000e+03; 2.302000e+03; 3.535000e+03; 2.872000e+03; 2.920000e+03; 3.132000e+03; 4.060000e+03; 3.044000e+03; 3.582000e+03; 3.480000e+03; 9.350000e+02; 1.512000e+03; 1.485000e+03; 3.345000e+03; 2.460000e+03; 2.593000e+03; 1.770000e+03; 1.985000e+03; 1.396000e+03; 2.322000e+03; 1.743000e+03; 1.640000e+03; 1.859000e+03; 9.655000e+03; 1.476000e+03; 4.731000e+03; 2.460000e+03; 2.460000e+03; 3.642000e+03; 5.151000e+03; 4.518000e+03; 3.950000e+03; 2.025000e+03; 2.831000e+03; 2.906000e+03; 4.935000e+03; 3.999000e+03; 2.869000e+03; 4.086000e+03; 3.134000e+03; 3.381000e+03; 5.626000e+03; 7.583000e+03; 7.663000e+03; 5.397000e+03; 6.902000e+03; 7.056000e+03; 7.056000e+03; 7.267000e+03; 4.856000e+03; 1.396000e+03; 1.577000e+03; 5.173000e+03; 5.587000e+03; 4.668000e+03; 5.322000e+03; 6.580000e+03; 7.147000e+03; 1.322600e+04; 6.311000e+03; 9.050000e+02; 1.198300e+04; 1.160200e+04; 3.371000e+03; 5.964000e+03; 1.069000e+03; 1.276000e+03; 1.012800e+04; 1.512000e+03; 6.217000e+03; 5.396000e+03; 6.567000e+03; 5.992000e+03; 2.698000e+03; 9.280000e+02; 4.780000e+02; 1.525000e+03; 4.884000e+03; 3.603000e+03; 8.733000e+03; 4.180000e+02; 1.577000e+03; 4.858000e+03; 5.889000e+03; 1.811000e+03; 3.876000e+03; 6.661000e+03; 7.481000e+03; 
