Recursion step 0:
Costs:
0.000000e+00; 3.120000e+02; 7.500000e+02; 1.062000e+03; 2.062000e+03; 1.481000e+03; 1.000000e+03; 2.520000e+02; 5.440000e+03; 5.736000e+03; 6.328000e+03; 6.625000e+03; 6.922000e+03; 6.464000e+03; 6.563000e+03; 5.497000e+03; 5.613000e+03; 4.456000e+03; 4.278000e+03; 3.929000e+03; 3.758000e+03; 2.562000e+03; 2.728000e+03; 2.329000e+03; 2.133000e+03; 2.317000e+03; 1.300000e+03; 1.600000e+03; 1.900000e+03; 2.191000e+03; 1.937000e+03; 1.698000e+03; 2.728000e+03; 2.456000e+03; 2.200000e+03; 2.400000e+03; 2.747000e+03; 2.534000e+03; 2.905000e+03; 3.093000e+03; 4.163000e+03; 4.281000e+03; 4.440000e+03; 4.603000e+03; 4.769000e+03; 5.890000e+03; 6.164000e+03; 6.441000e+03; 6.719000e+03; 6.999000e+03; 7.281000e+03; 5.892000e+03; 5.996000e+03; 5.085000e+03; 3.481000e+03; 3.821000e+03; 4.194000e+03; 4.048000e+03; 3.146000e+03; 3.892000e+03; 3.524000e+03; 4.033000e+03; 5.532000e+03; 5.670000e+03; 5.255000e+03; 4.998000e+03; 5.963000e+03; 5.810000e+03; 5.950000e+03; 6.091000e+03; 6.233000e+03; 6.376000e+03; 6.519000e+03; 6.662000e+03; 6.806000e+03; 6.951000e+03; 7.096000e+03; 7.242000e+03; 7.388000e+03; 7.535000e+03; 6.796000e+03; 6.849000e+03; 6.219000e+03; 6.819000e+03; 7.426000e+03; 7.626000e+03; 7.683000e+03; 8.255000e+03; 8.924000e+03; 8.200000e+03; 8.469000e+03; 7.681000e+03; 7.829000e+03; 7.976000e+03; 8.124000e+03; 8.272000e+03; 8.421000e+03; 8.569000e+03; 8.718000e+03; 8.867000e+03; 9.211000e+03; 9.520000e+03; 9.659000e+03; 1.043900e+04; 1.129700e+04; 1.120600e+04; 1.111600e+04; 1.102700e+04; 1.094000e+04; 1.085400e+04; 1.077000e+04; 1.068800e+04; 1.060700e+04; 1.052800e+04; 9.160000e+03; 9.177000e+03; 9.198000e+03; 9.220000e+03; 9.246000e+03; 9.274000e+03; 9.304000e+03; 9.337000e+03; 9.373000e+03; 9.411000e+03; 
3.120000e+02; 0.000000e+00; 4.380000e+02; 7.500000e+02; 1.794000e+03; 1.268000e+03; 1.049000e+03; 5.530000e+02; 5.748000e+03; 6.044000e+03; 6.637000e+03; 6.934000e+03; 7.231000e+03; 6.768000e+03; 6.862000e+03; 5.798000e+03; 5.907000e+03; 4.736000e+03; 4.556000e+03; 4.200000e+03; 4.025000e+03; 2.811000e+03; 2.962000e+03; 2.526000e+03; 2.347000e+03; 2.472000e+03; 1.338000e+03; 1.631000e+03; 1.926000e+03; 2.054000e+03; 1.780000e+03; 1.516000e+03; 2.619000e+03; 2.334000e+03; 2.223000e+03; 2.421000e+03; 2.917000e+03; 2.717000e+03; 3.126000e+03; 3.301000e+03; 4.410000e+03; 4.531000e+03; 4.696000e+03; 4.863000e+03; 5.032000e+03; 6.175000e+03; 6.452000e+03; 6.730000e+03; 7.011000e+03; 7.292000e+03; 7.576000e+03; 6.156000e+03; 6.257000e+03; 5.330000e+03; 3.599000e+03; 3.925000e+03; 4.293000e+03; 4.093000e+03; 3.125000e+03; 3.875000e+03; 3.501000e+03; 3.957000e+03; 5.394000e+03; 5.536000e+03; 5.167000e+03; 4.920000e+03; 5.926000e+03; 5.679000e+03; 5.822000e+03; 5.966000e+03; 6.111000e+03; 6.256000e+03; 6.402000e+03; 6.548000e+03; 6.695000e+03; 6.842000e+03; 6.990000e+03; 7.137000e+03; 7.286000e+03; 7.434000e+03; 6.751000e+03; 6.818000e+03; 6.190000e+03; 6.803000e+03; 7.570000e+03; 7.791000e+03; 7.852000e+03; 8.449000e+03; 9.113000e+03; 8.350000e+03; 8.574000e+03; 7.583000e+03; 7.732000e+03; 7.881000e+03; 8.031000e+03; 8.181000e+03; 8.331000e+03; 8.481000e+03; 8.632000e+03; 8.782000e+03; 9.303000e+03; 9.657000e+03; 9.820000e+03; 1.062800e+04; 1.148500e+04; 1.139000e+04; 1.129700e+04; 1.120600e+04; 1.111600e+04; 1.102700e+04; 1.094000e+04; 1.085400e+04; 1.077000e+04; 1.068800e+04; 9.132000e+03; 9.145000e+03; 9.160000e+03; 9.177000e+03; 9.198000e+03; 9.220000e+03; 9.246000e+03; 9.274000e+03; 9.304000e+03; 9.337000e+03; 
7.500000e+02; 4.380000e+02; 0.000000e+00; 3.120000e+02; 1.446000e+03; 1.057000e+03; 1.254000e+03; 9.870000e+02; 6.180000e+03; 6.477000e+03; 7.071000e+03; 7.368000e+03; 7.666000e+03; 7.195000e+03; 7.284000e+03; 6.221000e+03; 6.324000e+03; 5.137000e+03; 4.953000e+03; 4.590000e+03; 4.411000e+03; 3.178000e+03; 3.313000e+03; 2.839000e+03; 2.680000e+03; 2.735000e+03; 1.504000e+03; 1.770000e+03; 2.045000e+03; 1.930000e+03; 1.636000e+03; 1.344000e+03; 2.523000e+03; 2.226000e+03; 2.326000e+03; 2.516000e+03; 3.191000e+03; 3.010000e+03; 3.461000e+03; 3.620000e+03; 4.769000e+03; 4.895000e+03; 5.065000e+03; 5.237000e+03; 5.411000e+03; 6.580000e+03; 6.859000e+03; 7.140000e+03; 7.422000e+03; 7.706000e+03; 7.991000e+03; 6.533000e+03; 6.630000e+03; 5.685000e+03; 3.802000e+03; 4.106000e+03; 4.464000e+03; 4.194000e+03; 3.148000e+03; 3.893000e+03; 3.515000e+03; 3.892000e+03; 5.226000e+03; 5.372000e+03; 5.074000e+03; 4.842000e+03; 5.901000e+03; 5.519000e+03; 5.667000e+03; 5.815000e+03; 5.963000e+03; 6.112000e+03; 6.261000e+03; 6.411000e+03; 6.560000e+03; 6.710000e+03; 6.861000e+03; 7.011000e+03; 7.162000e+03; 7.313000e+03; 6.711000e+03; 6.800000e+03; 6.175000e+03; 6.803000e+03; 7.789000e+03; 8.036000e+03; 8.104000e+03; 8.734000e+03; 9.389000e+03; 8.576000e+03; 8.737000e+03; 7.464000e+03; 7.616000e+03; 7.767000e+03; 7.919000e+03; 8.071000e+03; 8.223000e+03; 8.375000e+03; 8.528000e+03; 8.680000e+03; 9.447000e+03; 9.861000e+03; 1.005700e+04; 1.090300e+04; 1.175600e+04; 1.165800e+04; 1.156200e+04; 1.146600e+04; 1.137200e+04; 1.128000e+04; 1.118800e+04; 1.109800e+04; 1.101000e+04; 1.092300e+04; 9.112000e+03; 9.117000e+03; 9.124000e+03; 9.135000e+03; 9.147000e+03; 9.163000e+03; 9.181000e+03; 9.202000e+03; 9.225000e+03; 9.251000e+03; 
1.062000e+03; 7.500000e+02; 3.120000e+02; 0.000000e+00; 1.233000e+03; 1.000000e+03; 1.463000e+03; 1.297000e+03; 6.488000e+03; 6.785000e+03; 7.380000e+03; 7.677000e+03; 7.975000e+03; 7.500000e+03; 7.585000e+03; 6.524000e+03; 6.622000e+03; 5.426000e+03; 5.240000e+03; 4.873000e+03; 4.691000e+03; 3.450000e+03; 3.575000e+03; 3.080000e+03; 2.934000e+03; 2.947000e+03; 1.683000e+03; 1.924000e+03; 2.180000e+03; 1.900000e+03; 1.600000e+03; 1.300000e+03; 2.500000e+03; 2.200000e+03; 2.445000e+03; 2.627000e+03; 3.407000e+03; 3.238000e+03; 3.712000e+03; 3.860000e+03; 5.032000e+03; 5.161000e+03; 5.334000e+03; 5.509000e+03; 5.686000e+03; 6.870000e+03; 7.151000e+03; 7.434000e+03; 7.718000e+03; 8.003000e+03; 8.289000e+03; 6.806000e+03; 6.900000e+03; 5.944000e+03; 3.970000e+03; 4.258000e+03; 4.608000e+03; 4.293000e+03; 3.201000e+03; 3.936000e+03; 3.558000e+03; 3.875000e+03; 5.126000e+03; 5.275000e+03; 5.030000e+03; 4.811000e+03; 5.903000e+03; 5.425000e+03; 5.575000e+03; 5.725000e+03; 5.876000e+03; 6.027000e+03; 6.178000e+03; 6.329000e+03; 6.481000e+03; 6.633000e+03; 6.785000e+03; 6.937000e+03; 7.089000e+03; 7.242000e+03; 6.700000e+03; 6.804000e+03; 6.183000e+03; 6.821000e+03; 7.956000e+03; 8.221000e+03; 8.293000e+03; 8.945000e+03; 9.593000e+03; 8.747000e+03; 8.866000e+03; 7.394000e+03; 7.547000e+03; 7.700000e+03; 7.853000e+03; 8.006000e+03; 8.160000e+03; 8.313000e+03; 8.467000e+03; 8.620000e+03; 9.561000e+03; 1.001600e+04; 1.023500e+04; 1.110500e+04; 1.195600e+04; 1.185600e+04; 1.175600e+04; 1.165800e+04; 1.156200e+04; 1.146600e+04; 1.137200e+04; 1.128000e+04; 1.118800e+04; 1.109800e+04; 9.110000e+03; 9.110000e+03; 9.112000e+03; 9.117000e+03; 9.124000e+03; 9.135000e+03; 9.147000e+03; 9.163000e+03; 9.181000e+03; 9.202000e+03; 
2.062000e+03; 1.794000e+03; 1.446000e+03; 1.233000e+03; 0.000000e+00; 7.250000e+02; 1.825000e+03; 2.228000e+03; 7.175000e+03; 7.475000e+03; 8.075000e+03; 8.375000e+03; 8.675000e+03; 8.118000e+03; 8.152000e+03; 7.121000e+03; 7.160000e+03; 5.889000e+03; 5.693000e+03; 5.300000e+03; 5.103000e+03; 3.855000e+03; 3.905000e+03; 3.324000e+03; 3.265000e+03; 3.054000e+03; 1.853000e+03; 1.929000e+03; 2.046000e+03; 1.175000e+03; 9.570000e+02; 7.940000e+02; 1.688000e+03; 1.423000e+03; 2.198000e+03; 2.315000e+03; 3.492000e+03; 3.400000e+03; 3.970000e+03; 4.049000e+03; 5.312000e+03; 5.455000e+03; 5.646000e+03; 5.838000e+03; 6.030000e+03; 7.325000e+03; 7.619000e+03; 7.913000e+03; 8.208000e+03; 8.503000e+03; 8.799000e+03; 7.115000e+03; 7.187000e+03; 6.174000e+03; 3.780000e+03; 3.982000e+03; 4.278000e+03; 3.790000e+03; 2.593000e+03; 3.242000e+03; 2.887000e+03; 2.983000e+03; 3.996000e+03; 4.149000e+03; 4.029000e+03; 3.848000e+03; 5.015000e+03; 4.302000e+03; 4.456000e+03; 4.610000e+03; 4.764000e+03; 4.918000e+03; 5.072000e+03; 5.227000e+03; 5.381000e+03; 5.536000e+03; 5.690000e+03; 5.845000e+03; 6.000000e+03; 6.154000e+03; 5.764000e+03; 5.910000e+03; 5.309000e+03; 5.968000e+03; 7.646000e+03; 7.991000e+03; 8.081000e+03; 8.835000e+03; 9.444000e+03; 8.443000e+03; 8.377000e+03; 6.309000e+03; 6.464000e+03; 6.619000e+03; 6.774000e+03; 6.929000e+03; 7.084000e+03; 7.239000e+03; 7.395000e+03; 7.550000e+03; 9.008000e+03; 9.630000e+03; 9.947000e+03; 1.093400e+04; 1.176500e+04; 1.165300e+04; 1.154200e+04; 1.143200e+04; 1.132200e+04; 1.121500e+04; 1.110800e+04; 1.100200e+04; 1.089800e+04; 1.079400e+04; 8.180000e+03; 8.165000e+03; 8.153000e+03; 8.144000e+03; 8.138000e+03; 8.135000e+03; 8.135000e+03; 8.138000e+03; 8.144000e+03; 8.153000e+03; 
1.481000e+03; 1.268000e+03; 1.057000e+03; 1.000000e+03; 7.250000e+02; 0.000000e+00; 1.100000e+03; 1.601000e+03; 6.450000e+03; 6.750000e+03; 7.350000e+03; 7.650000e+03; 7.950000e+03; 7.393000e+03; 7.429000e+03; 6.396000e+03; 6.438000e+03; 5.172000e+03; 4.976000e+03; 4.585000e+03; 4.390000e+03; 3.137000e+03; 3.197000e+03; 2.625000e+03; 2.552000e+03; 2.381000e+03; 1.140000e+03; 1.252000e+03; 1.421000e+03; 9.000000e+02; 6.000000e+02; 3.000000e+02; 1.500000e+03; 1.200000e+03; 1.627000e+03; 1.780000e+03; 2.831000e+03; 2.718000e+03; 3.274000e+03; 3.368000e+03; 4.620000e+03; 4.760000e+03; 4.949000e+03; 5.138000e+03; 5.328000e+03; 6.610000e+03; 6.903000e+03; 7.197000e+03; 7.491000e+03; 7.786000e+03; 8.081000e+03; 6.422000e+03; 6.499000e+03; 5.495000e+03; 3.217000e+03; 3.460000e+03; 3.785000e+03; 3.387000e+03; 2.245000e+03; 2.965000e+03; 2.589000e+03; 2.875000e+03; 4.169000e+03; 4.315000e+03; 4.034000e+03; 3.811000e+03; 4.905000e+03; 4.462000e+03; 4.610000e+03; 4.758000e+03; 4.906000e+03; 5.055000e+03; 5.205000e+03; 5.355000e+03; 5.505000e+03; 5.655000e+03; 5.806000e+03; 5.957000e+03; 6.108000e+03; 6.260000e+03; 5.700000e+03; 5.806000e+03; 5.186000e+03; 5.828000e+03; 7.161000e+03; 7.470000e+03; 7.553000e+03; 8.267000e+03; 8.893000e+03; 7.957000e+03; 7.986000e+03; 6.411000e+03; 6.563000e+03; 6.715000e+03; 6.868000e+03; 7.020000e+03; 7.173000e+03; 7.326000e+03; 7.478000e+03; 7.631000e+03; 8.657000e+03; 9.187000e+03; 9.456000e+03; 1.039400e+04; 1.123400e+04; 1.112700e+04; 1.102100e+04; 1.091600e+04; 1.081200e+04; 1.070900e+04; 1.060800e+04; 1.050800e+04; 1.041000e+04; 1.031300e+04; 8.111000e+03; 8.110000e+03; 8.111000e+03; 8.116000e+03; 8.124000e+03; 8.135000e+03; 8.149000e+03; 8.166000e+03; 8.186000e+03; 8.208000e+03; 
1.000000e+03; 1.049000e+03; 1.254000e+03; 1.463000e+03; 1.825000e+03; 1.100000e+03; 0.000000e+00; 9.270000e+02; 5.350000e+03; 5.650000e+03; 6.250000e+03; 6.550000e+03; 6.850000e+03; 6.296000e+03; 6.339000e+03; 5.301000e+03; 5.351000e+03; 4.098000e+03; 3.905000e+03; 3.520000e+03; 3.328000e+03; 2.071000e+03; 2.160000e+03; 1.629000e+03; 1.510000e+03; 1.485000e+03; 3.000000e+02; 6.000000e+02; 9.000000e+02; 1.421000e+03; 1.252000e+03; 1.140000e+03; 1.860000e+03; 1.627000e+03; 1.200000e+03; 1.400000e+03; 1.944000e+03; 1.776000e+03; 2.272000e+03; 2.406000e+03; 3.611000e+03; 3.745000e+03; 3.926000e+03; 4.109000e+03; 4.294000e+03; 5.543000e+03; 5.833000e+03; 6.124000e+03; 6.415000e+03; 6.708000e+03; 7.001000e+03; 5.404000e+03; 5.490000e+03; 4.511000e+03; 2.560000e+03; 2.878000e+03; 3.245000e+03; 3.054000e+03; 2.157000e+03; 2.899000e+03; 2.535000e+03; 3.087000e+03; 4.673000e+03; 4.804000e+03; 4.317000e+03; 4.049000e+03; 4.977000e+03; 4.936000e+03; 5.070000e+03; 5.205000e+03; 5.341000e+03; 5.478000e+03; 5.617000e+03; 5.756000e+03; 5.896000e+03; 6.036000e+03; 6.178000e+03; 6.320000e+03; 6.463000e+03; 6.606000e+03; 5.814000e+03; 5.858000e+03; 5.229000e+03; 5.823000e+03; 6.543000e+03; 6.783000e+03; 6.850000e+03; 7.485000e+03; 8.137000e+03; 7.327000e+03; 7.525000e+03; 6.750000e+03; 6.894000e+03; 7.039000e+03; 7.185000e+03; 7.331000e+03; 7.477000e+03; 7.624000e+03; 7.771000e+03; 7.918000e+03; 8.253000e+03; 8.622000e+03; 8.805000e+03; 9.650000e+03; 1.050300e+04; 1.040500e+04; 1.030800e+04; 1.021200e+04; 1.011800e+04; 1.002600e+04; 9.935000e+03; 9.845000e+03; 9.758000e+03; 9.672000e+03; 8.167000e+03; 8.187000e+03; 8.209000e+03; 8.235000e+03; 8.264000e+03; 8.295000e+03; 8.329000e+03; 8.366000e+03; 8.406000e+03; 8.448000e+03; 
2.520000e+02; 5.530000e+02; 9.870000e+02; 1.297000e+03; 2.228000e+03; 1.601000e+03; 9.270000e+02; 0.000000e+00; 5.195000e+03; 5.491000e+03; 6.084000e+03; 6.381000e+03; 6.679000e+03; 6.215000e+03; 6.312000e+03; 5.247000e+03; 5.361000e+03; 4.203000e+03; 4.026000e+03; 3.678000e+03; 3.508000e+03; 2.321000e+03; 2.492000e+03; 2.114000e+03; 1.910000e+03; 2.130000e+03; 1.220000e+03; 1.516000e+03; 1.814000e+03; 2.235000e+03; 2.001000e+03; 1.787000e+03; 2.741000e+03; 2.483000e+03; 2.112000e+03; 2.310000e+03; 2.549000e+03; 2.328000e+03; 2.676000e+03; 2.870000e+03; 3.921000e+03; 4.037000e+03; 4.195000e+03; 4.356000e+03; 4.520000e+03; 5.638000e+03; 5.912000e+03; 6.188000e+03; 6.467000e+03; 6.747000e+03; 7.029000e+03; 5.644000e+03; 5.749000e+03; 4.843000e+03; 3.314000e+03; 3.662000e+03; 4.038000e+03; 3.930000e+03; 3.083000e+03; 3.822000e+03; 3.461000e+03; 4.009000e+03; 5.556000e+03; 5.692000e+03; 5.237000e+03; 4.972000e+03; 5.903000e+03; 5.828000e+03; 5.965000e+03; 6.104000e+03; 6.243000e+03; 6.382000e+03; 6.523000e+03; 6.664000e+03; 6.806000e+03; 6.949000e+03; 7.092000e+03; 7.235000e+03; 7.379000e+03; 7.524000e+03; 6.741000e+03; 6.781000e+03; 6.152000e+03; 6.741000e+03; 7.235000e+03; 7.423000e+03; 7.477000e+03; 8.035000e+03; 8.706000e+03; 8.005000e+03; 8.302000e+03; 7.669000e+03; 7.814000e+03; 7.960000e+03; 8.106000e+03; 8.253000e+03; 8.400000e+03; 8.547000e+03; 8.695000e+03; 8.842000e+03; 9.053000e+03; 9.333000e+03; 9.457000e+03; 1.022100e+04; 1.108000e+04; 1.099000e+04; 1.090200e+04; 1.081500e+04; 1.072900e+04; 1.064500e+04; 1.056300e+04; 1.048200e+04; 1.040300e+04; 1.032600e+04; 9.088000e+03; 9.109000e+03; 9.134000e+03; 9.161000e+03; 9.190000e+03; 9.222000e+03; 9.257000e+03; 9.294000e+03; 9.334000e+03; 9.375000e+03; 
5.440000e+03; 5.748000e+03; 6.180000e+03; 6.488000e+03; 7.175000e+03; 6.450000e+03; 5.350000e+03; 5.195000e+03; 0.000000e+00; 3.000000e+02; 9.000000e+02; 1.200000e+03; 1.500000e+03; 1.089000e+03; 1.325000e+03; 5.790000e+02; 9.520000e+02; 1.730000e+03; 1.892000e+03; 2.236000e+03; 2.415000e+03; 3.441000e+03; 3.499000e+03; 4.081000e+03; 4.031000e+03; 4.468000e+03; 5.361000e+03; 5.389000e+03; 5.433000e+03; 6.519000e+03; 6.482000e+03; 6.459000e+03; 6.633000e+03; 6.570000e+03; 5.494000e+03; 5.543000e+03; 4.222000e+03; 4.145000e+03; 3.573000e+03; 3.663000e+03; 2.705000e+03; 2.589000e+03; 2.440000e+03; 2.299000e+03; 2.167000e+03; 1.500000e+03; 1.529000e+03; 1.615000e+03; 1.749000e+03; 1.920000e+03; 2.121000e+03; 2.314000e+03; 2.457000e+03; 2.684000e+03; 4.778000e+03; 5.014000e+03; 5.185000e+03; 5.806000e+03; 6.124000e+03; 6.428000e+03; 6.312000e+03; 7.105000e+03; 8.854000e+03; 8.925000e+03; 8.065000e+03; 7.770000e+03; 7.953000e+03; 8.998000e+03; 9.073000e+03; 9.150000e+03; 9.229000e+03; 9.310000e+03; 9.392000e+03; 9.477000e+03; 9.564000e+03; 9.652000e+03; 9.742000e+03; 9.833000e+03; 9.926000e+03; 1.002100e+04; 8.678000e+03; 8.506000e+03; 8.031000e+03; 8.290000e+03; 6.057000e+03; 5.784000e+03; 5.724000e+03; 5.583000e+03; 6.225000e+03; 6.481000e+03; 7.555000e+03; 1.011700e+04; 1.021500e+04; 1.031400e+04; 1.041500e+04; 1.051700e+04; 1.062000e+04; 1.072400e+04; 1.083000e+04; 1.093700e+04; 8.381000e+03; 7.788000e+03; 7.416000e+03; 7.476000e+03; 8.266000e+03; 8.243000e+03; 8.222000e+03; 8.204000e+03; 8.190000e+03; 8.178000e+03; 8.169000e+03; 8.163000e+03; 8.160000e+03; 8.160000e+03; 1.031800e+04; 1.041400e+04; 1.051200e+04; 1.061100e+04; 1.071100e+04; 1.081300e+04; 1.091600e+04; 1.102000e+04; 1.112500e+04; 1.123200e+04; 
5.736000e+03; 6.044000e+03; 6.477000e+03; 6.785000e+03; 7.475000e+03; 6.750000e+03; 5.650000e+03; 5.491000e+03; 3.000000e+02; 0.000000e+00; 6.000000e+02; 9.000000e+02; 1.200000e+03; 8.490000e+02; 1.137000e+03; 6.860000e+02; 1.021000e+03; 1.976000e+03; 2.148000e+03; 2.505000e+03; 2.688000e+03; 3.736000e+03; 3.789000e+03; 4.373000e+03; 4.327000e+03; 4.759000e+03; 5.660000e+03; 5.687000e+03; 5.729000e+03; 6.816000e+03; 6.781000e+03; 6.759000e+03; 6.925000e+03; 6.864000e+03; 5.786000e+03; 5.833000e+03; 4.506000e+03; 4.433000e+03; 3.858000e+03; 3.941000e+03; 2.947000e+03; 2.825000e+03; 2.666000e+03; 2.514000e+03; 2.368000e+03; 1.529000e+03; 1.500000e+03; 1.529000e+03; 1.615000e+03; 1.749000e+03; 1.920000e+03; 2.387000e+03; 2.524000e+03; 2.855000e+03; 5.042000e+03; 5.269000e+03; 5.429000e+03; 6.062000e+03; 6.405000e+03; 6.697000e+03; 6.588000e+03; 7.379000e+03; 9.124000e+03; 9.192000e+03; 8.326000e+03; 8.032000e+03; 8.190000e+03; 9.263000e+03; 9.336000e+03; 9.411000e+03; 9.488000e+03; 9.566000e+03; 9.647000e+03; 9.729000e+03; 9.814000e+03; 9.900000e+03; 9.987000e+03; 1.007700e+04; 1.016700e+04; 1.026000e+04; 8.905000e+03; 8.726000e+03; 8.261000e+03; 8.506000e+03; 6.165000e+03; 5.867000e+03; 5.800000e+03; 5.607000e+03; 6.234000e+03; 6.559000e+03; 7.665000e+03; 1.035400e+04; 1.044900e+04; 1.054600e+04; 1.064500e+04; 1.074400e+04; 1.084500e+04; 1.094800e+04; 1.105100e+04; 1.115600e+04; 8.486000e+03; 7.845000e+03; 7.443000e+03; 7.447000e+03; 8.224000e+03; 8.206000e+03; 8.191000e+03; 8.178000e+03; 8.169000e+03; 8.163000e+03; 8.160000e+03; 8.160000e+03; 8.163000e+03; 8.168000e+03; 1.050400e+04; 1.060300e+04; 1.070300e+04; 1.080500e+04; 1.090800e+04; 1.101200e+04; 1.111700e+04; 1.122400e+04; 1.133100e+04; 1.144000e+04; 
