Recursion step 0:
Costs:
0.000000e+00; 4.000000e+02; 2.000000e+02; 2.820000e+02; 4.470000e+02; 2.820000e+02; 8.060000e+02; 7.500000e+02; 9.840000e+02; 9.210000e+02; 9.500000e+02; 9.700000e+02; 1.500000e+03; 1.552000e+03; 1.700000e+03; 1.711000e+03; 1.746000e+03; 1.711000e+03; 2.300000e+03; 2.334000e+03; 2.500000e+03; 2.507000e+03; 2.531000e+03; 2.507000e+03; 3.100000e+03; 3.125000e+03; 3.300000e+03; 3.306000e+03; 3.324000e+03; 3.306000e+03; 4.000000e+03; 4.019000e+03; 4.200000e+03; 4.204000e+03; 4.219000e+03; 4.204000e+03; 4.900000e+03; 4.916000e+03; 5.100000e+03; 5.103000e+03; 5.115000e+03; 5.103000e+03; 5.800000e+03; 5.763000e+03; 6.000000e+03; 6.003000e+03; 5.963000e+03; 5.953000e+03; 6.600000e+03; 6.612000e+03; 6.800000e+03; 6.802000e+03; 6.811000e+03; 6.802000e+03; 1.008600e+04; 9.565000e+03; 9.028000e+03; 8.552000e+03; 8.148000e+03; 7.858000e+03; 7.641000e+03; 7.510000e+03; 7.452000e+03; 7.650000e+03; 8.050000e+03; 7.652000e+03; 7.852000e+03; 8.052000e+03; 8.080000e+03; 7.686000e+03; 7.901000e+03; 8.100000e+03; 7.708000e+03; 7.795000e+03; 8.188000e+03; 7.836000e+03; 8.031000e+03; 8.227000e+03; 7.988000e+03; 8.372000e+03; 8.048000e+03; 8.238000e+03; 8.429000e+03; 8.254000e+03; 8.626000e+03; 8.331000e+03; 8.515000e+03; 8.700000e+03; 8.632000e+03; 8.989000e+03; 8.727000e+03; 8.902000e+03; 9.079000e+03; 9.084000e+03; 9.424000e+03; 9.194000e+03; 9.361000e+03; 9.529000e+03; 9.600000e+03; 9.892000e+03; 9.722000e+03; 9.850000e+03; 1.001000e+04; 1.010300e+04; 1.040900e+04; 1.023500e+04; 1.038500e+04; 
4.000000e+02; 0.000000e+00; 4.470000e+02; 6.320000e+02; 2.000000e+02; 2.820000e+02; 7.000000e+02; 8.500000e+02; 9.000000e+02; 9.210000e+02; 1.030000e+03; 1.123000e+03; 1.552000e+03; 1.500000e+03; 1.746000e+03; 1.802000e+03; 1.700000e+03; 1.711000e+03; 2.334000e+03; 2.300000e+03; 2.531000e+03; 2.570000e+03; 2.500000e+03; 2.507000e+03; 3.125000e+03; 3.100000e+03; 3.324000e+03; 3.354000e+03; 3.300000e+03; 3.306000e+03; 4.019000e+03; 4.000000e+03; 4.219000e+03; 4.242000e+03; 4.200000e+03; 4.204000e+03; 4.916000e+03; 4.900000e+03; 5.115000e+03; 5.135000e+03; 5.100000e+03; 5.103000e+03; 5.813000e+03; 5.750000e+03; 6.013000e+03; 6.029000e+03; 5.950000e+03; 5.953000e+03; 6.612000e+03; 6.600000e+03; 6.811000e+03; 6.826000e+03; 6.800000e+03; 6.802000e+03; 9.795000e+03; 9.257000e+03; 8.701000e+03; 8.206000e+03; 7.784000e+03; 7.480000e+03; 7.252000e+03; 7.113000e+03; 7.052000e+03; 7.250000e+03; 7.650000e+03; 7.252000e+03; 7.452000e+03; 7.652000e+03; 7.681000e+03; 7.288000e+03; 7.504000e+03; 7.702000e+03; 7.311000e+03; 7.403000e+03; 7.795000e+03; 7.446000e+03; 7.641000e+03; 7.836000e+03; 7.606000e+03; 7.988000e+03; 7.668000e+03; 7.858000e+03; 8.048000e+03; 7.884000e+03; 8.254000e+03; 7.965000e+03; 8.148000e+03; 8.331000e+03; 8.280000e+03; 8.632000e+03; 8.378000e+03; 8.552000e+03; 8.727000e+03; 8.750000e+03; 9.084000e+03; 8.864000e+03; 9.028000e+03; 9.194000e+03; 9.284000e+03; 9.570000e+03; 9.410000e+03; 9.534000e+03; 9.691000e+03; 9.804000e+03; 1.010300e+04; 9.939000e+03; 1.008600e+04; 
2.000000e+02; 4.470000e+02; 0.000000e+00; 2.000000e+02; 4.000000e+02; 2.000000e+02; 6.400000e+02; 5.500000e+02; 8.060000e+02; 7.280000e+02; 7.500000e+02; 7.760000e+02; 1.300000e+03; 1.360000e+03; 1.500000e+03; 1.513000e+03; 1.552000e+03; 1.513000e+03; 2.100000e+03; 2.137000e+03; 2.300000e+03; 2.308000e+03; 2.334000e+03; 2.308000e+03; 2.900000e+03; 2.927000e+03; 3.100000e+03; 3.106000e+03; 3.125000e+03; 3.106000e+03; 3.800000e+03; 3.820000e+03; 4.000000e+03; 4.004000e+03; 4.019000e+03; 4.004000e+03; 4.700000e+03; 4.716000e+03; 4.900000e+03; 4.904000e+03; 4.916000e+03; 4.904000e+03; 5.600000e+03; 5.564000e+03; 5.800000e+03; 5.803000e+03; 5.763000e+03; 5.753000e+03; 6.400000e+03; 6.412000e+03; 6.600000e+03; 6.603000e+03; 6.612000e+03; 6.603000e+03; 9.953000e+03; 9.441000e+03; 8.916000e+03; 8.455000e+03; 8.069000e+03; 7.796000e+03; 7.599000e+03; 7.487000e+03; 7.450000e+03; 7.652000e+03; 8.052000e+03; 7.650000e+03; 7.850000e+03; 8.050000e+03; 8.065000e+03; 7.669000e+03; 7.881000e+03; 8.080000e+03; 7.686000e+03; 7.759000e+03; 8.154000e+03; 7.795000e+03; 7.992000e+03; 8.188000e+03; 7.933000e+03; 8.319000e+03; 7.988000e+03; 8.180000e+03; 8.372000e+03; 8.181000e+03; 8.556000e+03; 8.254000e+03; 8.439000e+03; 8.626000e+03; 8.541000e+03; 8.901000e+03; 8.632000e+03; 8.810000e+03; 8.989000e+03; 8.978000e+03; 9.321000e+03; 9.084000e+03; 9.253000e+03; 9.424000e+03; 9.480000e+03; 9.777000e+03; 9.600000e+03; 9.730000e+03; 9.892000e+03; 9.974000e+03; 1.028400e+04; 1.010300e+04; 1.025500e+04; 
2.820000e+02; 6.320000e+02; 2.000000e+02; 0.000000e+00; 6.000000e+02; 4.000000e+02; 7.810000e+02; 5.850000e+02; 9.210000e+02; 8.060000e+02; 7.760000e+02; 7.500000e+02; 1.315000e+03; 1.431000e+03; 1.513000e+03; 1.500000e+03; 1.615000e+03; 1.552000e+03; 2.109000e+03; 2.184000e+03; 2.308000e+03; 2.300000e+03; 2.376000e+03; 2.334000e+03; 2.906000e+03; 2.961000e+03; 3.106000e+03; 3.100000e+03; 3.157000e+03; 3.125000e+03; 3.805000e+03; 3.847000e+03; 4.004000e+03; 4.000000e+03; 4.044000e+03; 4.019000e+03; 4.704000e+03; 4.738000e+03; 4.904000e+03; 4.900000e+03; 4.936000e+03; 4.916000e+03; 5.603000e+03; 5.582000e+03; 5.803000e+03; 5.800000e+03; 5.781000e+03; 5.763000e+03; 6.403000e+03; 6.428000e+03; 6.603000e+03; 6.600000e+03; 6.627000e+03; 6.612000e+03; 1.010300e+04; 9.600000e+03; 9.084000e+03; 8.632000e+03; 8.254000e+03; 7.988000e+03; 7.795000e+03; 7.686000e+03; 7.650000e+03; 7.852000e+03; 8.252000e+03; 7.850000e+03; 8.050000e+03; 8.250000e+03; 8.265000e+03; 7.869000e+03; 8.080000e+03; 8.279000e+03; 7.885000e+03; 7.956000e+03; 8.351000e+03; 7.992000e+03; 8.188000e+03; 8.385000e+03; 8.126000e+03; 8.513000e+03; 8.180000e+03; 8.372000e+03; 8.564000e+03; 8.368000e+03; 8.744000e+03; 8.439000e+03; 8.626000e+03; 8.813000e+03; 8.721000e+03; 9.083000e+03; 8.810000e+03; 8.989000e+03; 9.168000e+03; 9.149000e+03; 9.494000e+03; 9.253000e+03; 9.424000e+03; 9.595000e+03; 9.642000e+03; 9.943000e+03; 9.760000e+03; 9.892000e+03; 1.005600e+04; 1.012800e+04; 1.044100e+04; 1.025500e+04; 1.040900e+04; 
4.470000e+02; 2.000000e+02; 4.000000e+02; 6.000000e+02; 0.000000e+00; 2.000000e+02; 5.000000e+02; 6.800000e+02; 7.000000e+02; 7.280000e+02; 8.500000e+02; 9.600000e+02; 1.360000e+03; 1.300000e+03; 1.552000e+03; 1.615000e+03; 1.500000e+03; 1.513000e+03; 2.137000e+03; 2.100000e+03; 2.334000e+03; 2.376000e+03; 2.300000e+03; 2.308000e+03; 2.927000e+03; 2.900000e+03; 3.125000e+03; 3.157000e+03; 3.100000e+03; 3.106000e+03; 3.820000e+03; 3.800000e+03; 4.019000e+03; 4.044000e+03; 4.000000e+03; 4.004000e+03; 4.716000e+03; 4.700000e+03; 4.916000e+03; 4.936000e+03; 4.900000e+03; 4.904000e+03; 5.614000e+03; 5.550000e+03; 5.813000e+03; 5.830000e+03; 5.750000e+03; 5.753000e+03; 6.412000e+03; 6.400000e+03; 6.612000e+03; 6.627000e+03; 6.600000e+03; 6.603000e+03; 9.657000e+03; 9.129000e+03; 8.585000e+03; 8.105000e+03; 7.701000e+03; 7.415000e+03; 7.207000e+03; 7.089000e+03; 7.050000e+03; 7.252000e+03; 7.652000e+03; 7.250000e+03; 7.450000e+03; 7.650000e+03; 7.666000e+03; 7.270000e+03; 7.482000e+03; 7.681000e+03; 7.288000e+03; 7.365000e+03; 7.759000e+03; 7.403000e+03; 7.599000e+03; 7.795000e+03; 7.548000e+03; 7.933000e+03; 7.606000e+03; 7.796000e+03; 7.988000e+03; 7.808000e+03; 8.181000e+03; 7.884000e+03; 8.069000e+03; 8.254000e+03; 8.185000e+03; 8.541000e+03; 8.280000e+03; 8.455000e+03; 8.632000e+03; 8.640000e+03; 8.978000e+03; 8.750000e+03; 8.916000e+03; 9.084000e+03; 9.160000e+03; 9.451000e+03; 9.284000e+03; 9.410000e+03; 9.570000e+03; 9.670000e+03; 9.974000e+03; 9.804000e+03; 9.953000e+03; 
2.820000e+02; 2.820000e+02; 2.000000e+02; 4.000000e+02; 2.000000e+02; 0.000000e+00; 5.380000e+02; 5.850000e+02; 7.280000e+02; 7.000000e+02; 7.760000e+02; 8.500000e+02; 1.315000e+03; 1.315000e+03; 1.513000e+03; 1.552000e+03; 1.513000e+03; 1.500000e+03; 2.109000e+03; 2.109000e+03; 2.308000e+03; 2.334000e+03; 2.308000e+03; 2.300000e+03; 2.906000e+03; 2.906000e+03; 3.106000e+03; 3.125000e+03; 3.106000e+03; 3.100000e+03; 3.805000e+03; 3.805000e+03; 4.004000e+03; 4.019000e+03; 4.004000e+03; 4.000000e+03; 4.704000e+03; 4.704000e+03; 4.904000e+03; 4.916000e+03; 4.904000e+03; 4.900000e+03; 5.603000e+03; 5.553000e+03; 5.803000e+03; 5.813000e+03; 5.753000e+03; 5.750000e+03; 6.403000e+03; 6.403000e+03; 6.603000e+03; 6.612000e+03; 6.603000e+03; 6.600000e+03; 9.804000e+03; 9.284000e+03; 8.750000e+03; 8.280000e+03; 7.884000e+03; 7.606000e+03; 7.403000e+03; 7.288000e+03; 7.250000e+03; 7.452000e+03; 7.852000e+03; 7.450000e+03; 7.650000e+03; 7.850000e+03; 7.865000e+03; 7.470000e+03; 7.681000e+03; 7.881000e+03; 7.487000e+03; 7.562000e+03; 7.956000e+03; 7.599000e+03; 7.795000e+03; 7.992000e+03; 7.740000e+03; 8.126000e+03; 7.796000e+03; 7.988000e+03; 8.180000e+03; 7.994000e+03; 8.368000e+03; 8.069000e+03; 8.254000e+03; 8.439000e+03; 8.363000e+03; 8.721000e+03; 8.455000e+03; 8.632000e+03; 8.810000e+03; 8.808000e+03; 9.149000e+03; 8.916000e+03; 9.084000e+03; 9.253000e+03; 9.320000e+03; 9.613000e+03; 9.441000e+03; 9.570000e+03; 9.730000e+03; 9.821000e+03; 1.012800e+04; 9.953000e+03; 1.010300e+04; 
8.060000e+02; 7.000000e+02; 6.400000e+02; 7.810000e+02; 5.000000e+02; 5.380000e+02; 0.000000e+00; 4.030000e+02; 2.000000e+02; 2.820000e+02; 4.710000e+02; 6.500000e+02; 8.940000e+02; 8.000000e+02; 1.077000e+03; 1.166000e+03; 1.000000e+03; 1.019000e+03; 1.649000e+03; 1.600000e+03; 1.843000e+03; 1.897000e+03; 1.800000e+03; 1.811000e+03; 2.433000e+03; 2.400000e+03; 2.630000e+03; 2.668000e+03; 2.600000e+03; 2.607000e+03; 3.324000e+03; 3.300000e+03; 3.522000e+03; 3.551000e+03; 3.500000e+03; 3.505000e+03; 4.219000e+03; 4.200000e+03; 4.418000e+03; 4.440000e+03; 4.400000e+03; 4.404000e+03; 5.115000e+03; 5.050000e+03; 5.315000e+03; 5.333000e+03; 5.250000e+03; 5.253000e+03; 5.913000e+03; 5.900000e+03; 6.113000e+03; 6.129000e+03; 6.100000e+03; 6.103000e+03; 9.322000e+03; 8.820000e+03; 8.310000e+03; 7.870000e+03; 7.514000e+03; 7.276000e+03; 7.120000e+03; 7.054000e+03; 7.067000e+03; 7.283000e+03; 7.681000e+03; 7.267000e+03; 7.466000e+03; 7.666000e+03; 7.650000e+03; 7.250000e+03; 7.452000e+03; 7.652000e+03; 7.254000e+03; 7.294000e+03; 7.691000e+03; 7.318000e+03; 7.516000e+03; 7.715000e+03; 7.424000e+03; 7.815000e+03; 7.470000e+03; 7.664000e+03; 7.858000e+03; 7.636000e+03; 8.017000e+03; 7.702000e+03; 7.890000e+03; 8.079000e+03; 7.965000e+03; 8.331000e+03; 8.050000e+03; 8.231000e+03; 8.412000e+03; 8.378000e+03; 8.727000e+03; 8.480000e+03; 8.652000e+03; 8.825000e+03; 8.864000e+03; 9.166000e+03; 8.980000e+03; 9.114000e+03; 9.278000e+03; 9.347000e+03; 9.660000e+03; 9.474000e+03; 9.628000e+03; 
7.500000e+02; 8.500000e+02; 5.500000e+02; 5.850000e+02; 6.800000e+02; 5.850000e+02; 4.030000e+02; 0.000000e+00; 4.270000e+02; 2.500000e+02; 2.000000e+02; 2.820000e+02; 7.500000e+02; 8.500000e+02; 9.500000e+02; 9.700000e+02; 1.030000e+03; 9.700000e+02; 1.550000e+03; 1.600000e+03; 1.750000e+03; 1.761000e+03; 1.795000e+03; 1.761000e+03; 2.350000e+03; 2.383000e+03; 2.550000e+03; 2.557000e+03; 2.581000e+03; 2.557000e+03; 3.250000e+03; 3.274000e+03; 3.450000e+03; 3.455000e+03; 3.473000e+03; 3.455000e+03; 4.150000e+03; 4.169000e+03; 4.350000e+03; 4.354000e+03; 4.368000e+03; 4.354000e+03; 5.050000e+03; 5.015000e+03; 5.250000e+03; 5.253000e+03; 5.215000e+03; 5.203000e+03; 5.850000e+03; 5.863000e+03; 6.050000e+03; 6.053000e+03; 6.063000e+03; 6.053000e+03; 9.597000e+03; 9.114000e+03; 8.626000e+03; 8.210000e+03; 7.874000e+03; 7.652000e+03; 7.510000e+03; 7.452000e+03; 7.470000e+03; 7.686000e+03; 8.084000e+03; 7.669000e+03; 7.869000e+03; 8.068000e+03; 8.050000e+03; 7.650000e+03; 7.851000e+03; 8.051000e+03; 7.652000e+03; 7.686000e+03; 8.084000e+03; 7.708000e+03; 7.907000e+03; 8.105000e+03; 7.805000e+03; 8.197000e+03; 7.847000e+03; 8.042000e+03; 8.238000e+03; 8.002000e+03; 8.386000e+03; 8.063000e+03; 8.253000e+03; 8.444000e+03; 8.311000e+03; 8.681000e+03; 8.391000e+03; 8.574000e+03; 8.758000e+03; 8.703000e+03; 9.056000e+03; 8.800000e+03; 8.974000e+03; 9.150000e+03; 9.166000e+03; 9.476000e+03; 9.278000e+03; 9.416000e+03; 9.583000e+03; 9.630000e+03; 9.951000e+03; 9.753000e+03; 9.910000e+03; 
9.840000e+02; 9.000000e+02; 8.060000e+02; 9.210000e+02; 7.000000e+02; 7.280000e+02; 2.000000e+02; 4.270000e+02; 0.000000e+00; 2.000000e+02; 4.030000e+02; 6.020000e+02; 7.210000e+02; 6.000000e+02; 8.940000e+02; 1.000000e+03; 8.000000e+02; 8.240000e+02; 1.456000e+03; 1.400000e+03; 1.649000e+03; 1.708000e+03; 1.600000e+03; 1.612000e+03; 2.236000e+03; 2.200000e+03; 2.433000e+03; 2.473000e+03; 2.400000e+03; 2.408000e+03; 3.125000e+03; 3.100000e+03; 3.324000e+03; 3.354000e+03; 3.300000e+03; 3.306000e+03; 4.019000e+03; 4.000000e+03; 4.219000e+03; 4.242000e+03; 4.200000e+03; 4.204000e+03; 4.916000e+03; 4.850000e+03; 5.115000e+03; 5.135000e+03; 5.050000e+03; 5.053000e+03; 5.714000e+03; 5.700000e+03; 5.913000e+03; 5.930000e+03; 5.900000e+03; 5.903000e+03; 9.193000e+03; 8.701000e+03; 8.206000e+03; 7.784000e+03; 7.447000e+03; 7.229000e+03; 7.095000e+03; 7.050000e+03; 7.084000e+03; 7.305000e+03; 7.702000e+03; 7.283000e+03; 7.482000e+03; 7.681000e+03; 7.652000e+03; 7.251000e+03; 7.450000e+03; 7.650000e+03; 7.250000e+03; 7.274000e+03; 7.673000e+03; 7.294000e+03; 7.492000e+03; 7.691000e+03; 7.383000e+03; 7.777000e+03; 7.424000e+03; 7.619000e+03; 7.815000e+03; 7.576000e+03; 7.960000e+03; 7.636000e+03; 7.827000e+03; 8.017000e+03; 7.884000e+03; 8.254000e+03; 7.965000e+03; 8.148000e+03; 8.331000e+03; 8.280000e+03; 8.632000e+03; 8.378000e+03; 8.552000e+03; 8.727000e+03; 8.750000e+03; 9.057000e+03; 8.864000e+03; 9.000000e+03; 9.166000e+03; 9.222000e+03; 9.540000e+03; 9.347000e+03; 9.503000e+03; 
9.210000e+02; 9.210000e+02; 7.280000e+02; 8.060000e+02; 7.280000e+02; 7.000000e+02; 2.820000e+02; 2.500000e+02; 2.000000e+02; 0.000000e+00; 2.060000e+02; 4.030000e+02; 6.320000e+02; 6.320000e+02; 8.240000e+02; 8.940000e+02; 8.240000e+02; 8.000000e+02; 1.414000e+03; 1.414000e+03; 1.612000e+03; 1.649000e+03; 1.612000e+03; 1.600000e+03; 2.209000e+03; 2.209000e+03; 2.408000e+03; 2.433000e+03; 2.408000e+03; 2.400000e+03; 3.106000e+03; 3.106000e+03; 3.306000e+03; 3.324000e+03; 3.306000e+03; 3.300000e+03; 4.004000e+03; 4.004000e+03; 4.204000e+03; 4.219000e+03; 4.204000e+03; 4.200000e+03; 4.904000e+03; 4.854000e+03; 5.103000e+03; 5.115000e+03; 5.053000e+03; 5.050000e+03; 5.703000e+03; 5.703000e+03; 5.903000e+03; 5.913000e+03; 5.903000e+03; 5.900000e+03; 9.347000e+03; 8.864000e+03; 8.378000e+03; 7.965000e+03; 7.636000e+03; 7.424000e+03; 7.294000e+03; 7.250000e+03; 7.283000e+03; 7.504000e+03; 7.901000e+03; 7.482000e+03; 7.681000e+03; 7.881000e+03; 7.852000e+03; 7.451000e+03; 7.650000e+03; 7.850000e+03; 7.450000e+03; 7.474000e+03; 7.872000e+03; 7.492000e+03; 7.691000e+03; 7.890000e+03; 7.580000e+03; 7.973000e+03; 7.619000e+03; 7.815000e+03; 8.011000e+03; 7.768000e+03; 8.152000e+03; 7.827000e+03; 8.017000e+03; 8.208000e+03; 8.069000e+03; 8.439000e+03; 8.148000e+03; 8.331000e+03; 8.515000e+03; 8.455000e+03; 8.810000e+03; 8.552000e+03; 8.727000e+03; 8.902000e+03; 8.916000e+03; 9.227000e+03; 9.028000e+03; 9.166000e+03; 9.334000e+03; 9.380000e+03; 9.701000e+03; 9.503000e+03; 9.660000e+03; 
