Recursion step 0:
Costs:
0.000000e+00; 1.756000e+03; 2.176000e+03; 2.499000e+03; 2.693000e+03; 2.811000e+03; 2.937000e+03; 2.984000e+03; 3.346000e+03; 3.687000e+03; 3.256000e+03; 3.928000e+03; 4.230000e+03; 4.178000e+03; 4.284000e+03; 4.903000e+03; 5.741000e+03; 6.032000e+03; 6.041000e+03; 5.921000e+03; 5.994000e+03; 6.536000e+03; 6.085000e+03; 5.871000e+03; 5.342000e+03; 6.694000e+03; 6.806000e+03; 7.287000e+03; 9.790000e+02; 6.580000e+02; 7.480000e+02; 9.270000e+02; 2.216000e+03; 1.690000e+03; 1.605000e+03; 1.191000e+03; 1.290000e+03; 1.651000e+03; 2.356000e+03; 2.543000e+03; 2.798000e+03; 2.923000e+03; 3.057000e+03; 2.392000e+03; 2.842000e+03; 3.550000e+03; 4.067000e+03; 4.255000e+03; 3.140000e+03; 3.568000e+03; 3.741000e+03; 3.803000e+03; 4.109000e+03; 4.817000e+03; 4.013000e+03; 4.853000e+03; 4.856000e+03; 4.934000e+03; 5.614000e+03; 5.647000e+03; 6.251000e+03; 6.247000e+03; 6.420000e+03; 6.962000e+03; 7.755000e+03; 7.357000e+03; 7.380000e+03; 7.414000e+03; 4.903000e+03; 5.375000e+03; 6.420000e+03; 6.549000e+03; 6.686000e+03; 6.967000e+03; 7.037000e+03; 7.350000e+03; 7.465000e+03; 7.604000e+03; 3.892000e+03; 5.921000e+03; 5.913000e+03; 6.134000e+03; 6.281000e+03; 6.944000e+03; 7.250000e+03; 7.266000e+03; 7.295000e+03; 7.632000e+03; 7.627000e+03; 7.528000e+03; 7.005000e+03; 8.516000e+03; 8.683000e+03; 8.646000e+03; 9.742000e+03; 9.053000e+03; 
1.756000e+03; 0.000000e+00; 5.110000e+02; 8.160000e+02; 9.690000e+02; 1.099000e+03; 1.251000e+03; 1.250000e+03; 1.678000e+03; 2.035000e+03; 2.264000e+03; 2.319000e+03; 2.639000e+03; 2.645000e+03; 2.844000e+03; 3.493000e+03; 4.366000e+03; 4.655000e+03; 4.715000e+03; 4.576000e+03; 4.818000e+03; 5.467000e+03; 5.175000e+03; 5.065000e+03; 4.573000e+03; 5.744000e+03; 6.050000e+03; 6.404000e+03; 1.114000e+03; 1.511000e+03; 1.635000e+03; 1.884000e+03; 1.791000e+03; 1.884000e+03; 2.073000e+03; 2.077000e+03; 2.194000e+03; 2.476000e+03; 2.807000e+03; 2.794000e+03; 3.018000e+03; 3.051000e+03; 3.110000e+03; 2.270000e+03; 2.487000e+03; 3.121000e+03; 3.581000e+03; 3.691000e+03; 3.166000e+03; 3.458000e+03; 3.933000e+03; 3.780000e+03; 4.031000e+03; 4.519000e+03; 4.113000e+03; 4.984000e+03; 4.988000e+03; 4.810000e+03; 5.603000e+03; 5.361000e+03; 6.040000e+03; 5.956000e+03; 6.016000e+03; 6.562000e+03; 7.124000e+03; 6.998000e+03; 7.091000e+03; 7.141000e+03; 5.239000e+03; 5.756000e+03; 6.501000e+03; 6.648000e+03; 6.858000e+03; 7.262000e+03; 7.204000e+03; 7.407000e+03; 7.647000e+03; 7.957000e+03; 5.015000e+03; 7.356000e+03; 6.567000e+03; 6.733000e+03; 7.012000e+03; 7.421000e+03; 7.695000e+03; 7.726000e+03; 7.859000e+03; 8.123000e+03; 8.256000e+03; 8.191000e+03; 7.800000e+03; 8.641000e+03; 8.614000e+03; 8.387000e+03; 9.600000e+03; 8.507000e+03; 
2.176000e+03; 5.110000e+02; 0.000000e+00; 7.840000e+02; 8.140000e+02; 9.480000e+02; 1.123000e+03; 1.027000e+03; 1.528000e+03; 1.880000e+03; 2.489000e+03; 2.192000e+03; 2.513000e+03; 2.566000e+03; 2.818000e+03; 3.459000e+03; 4.328000e+03; 4.608000e+03; 4.693000e+03; 4.549000e+03; 4.863000e+03; 5.541000e+03; 5.315000e+03; 5.242000e+03; 4.773000e+03; 5.859000e+03; 6.223000e+03; 6.530000e+03; 1.621000e+03; 2.004000e+03; 2.135000e+03; 2.389000e+03; 2.211000e+03; 2.378000e+03; 2.578000e+03; 2.587000e+03; 2.705000e+03; 2.986000e+03; 3.295000e+03; 3.263000e+03; 3.478000e+03; 3.498000e+03; 3.545000e+03; 2.710000e+03; 2.875000e+03; 3.463000e+03; 3.892000e+03; 3.977000e+03; 3.594000e+03; 3.854000e+03; 4.368000e+03; 4.183000e+03; 4.418000e+03; 4.848000e+03; 4.530000e+03; 5.390000e+03; 5.394000e+03; 5.171000e+03; 5.974000e+03; 5.676000e+03; 6.361000e+03; 6.259000e+03; 6.290000e+03; 6.828000e+03; 7.318000e+03; 7.268000e+03; 7.378000e+03; 7.432000e+03; 5.675000e+03; 6.193000e+03; 6.877000e+03; 7.027000e+03; 7.248000e+03; 7.670000e+03; 7.590000e+03; 7.768000e+03; 8.031000e+03; 8.370000e+03; 5.524000e+03; 7.864000e+03; 7.035000e+03; 7.193000e+03; 7.486000e+03; 7.858000e+03; 8.125000e+03; 8.158000e+03; 8.306000e+03; 8.557000e+03; 8.710000e+03; 8.650000e+03; 8.278000e+03; 9.004000e+03; 8.935000e+03; 8.665000e+03; 9.893000e+03; 8.706000e+03; 
2.499000e+03; 8.160000e+02; 7.840000e+02; 0.000000e+00; 2.280000e+02; 3.170000e+02; 4.420000e+02; 5.090000e+02; 8.660000e+02; 1.221000e+03; 1.748000e+03; 1.504000e+03; 1.825000e+03; 1.841000e+03; 2.062000e+03; 2.709000e+03; 3.583000e+03; 3.868000e+03; 3.941000e+03; 3.799000e+03; 4.087000e+03; 4.761000e+03; 4.532000e+03; 4.465000e+03; 4.003000e+03; 5.075000e+03; 5.444000e+03; 5.746000e+03; 1.676000e+03; 2.119000e+03; 2.207000e+03; 2.407000e+03; 1.730000e+03; 2.114000e+03; 2.370000e+03; 2.532000e+03; 2.633000e+03; 2.836000e+03; 2.959000e+03; 2.857000e+03; 3.035000e+03; 3.020000e+03; 3.036000e+03; 2.246000e+03; 2.298000e+03; 2.807000e+03; 3.197000e+03; 3.260000e+03; 3.072000e+03; 3.267000e+03; 3.844000e+03; 3.602000e+03; 3.807000e+03; 4.161000e+03; 3.968000e+03; 4.799000e+03; 4.803000e+03; 4.516000e+03; 5.325000e+03; 4.970000e+03; 5.657000e+03; 5.540000e+03; 5.551000e+03; 6.083000e+03; 6.542000e+03; 6.524000e+03; 6.644000e+03; 6.700000e+03; 5.136000e+03; 5.653000e+03; 6.230000e+03; 6.381000e+03; 6.617000e+03; 7.064000e+03; 6.950000e+03; 7.098000e+03; 7.388000e+03; 7.767000e+03; 5.303000e+03; 7.757000e+03; 6.563000e+03; 6.697000e+03; 7.032000e+03; 7.304000e+03; 7.554000e+03; 7.592000e+03; 7.771000e+03; 7.993000e+03; 8.189000e+03; 8.142000e+03; 7.829000e+03; 8.330000e+03; 8.221000e+03; 7.922000e+03; 9.156000e+03; 7.931000e+03; 
2.693000e+03; 9.690000e+02; 8.140000e+02; 2.280000e+02; 0.000000e+00; 1.370000e+02; 3.090000e+02; 2.930000e+02; 7.270000e+02; 1.085000e+03; 1.850000e+03; 1.388000e+03; 1.710000e+03; 1.753000e+03; 2.006000e+03; 2.645000e+03; 3.514000e+03; 3.794000e+03; 3.879000e+03; 3.735000e+03; 4.059000e+03; 4.746000e+03; 4.551000e+03; 4.504000e+03; 4.058000e+03; 5.078000e+03; 5.477000e+03; 5.753000e+03; 1.894000e+03; 2.335000e+03; 2.427000e+03; 2.631000e+03; 1.935000e+03; 2.339000e+03; 2.597000e+03; 2.760000e+03; 2.860000e+03; 3.063000e+03; 3.176000e+03; 3.066000e+03; 3.237000e+03; 3.216000e+03; 3.226000e+03; 2.449000e+03; 2.475000e+03; 2.951000e+03; 3.319000e+03; 3.368000e+03; 3.258000e+03; 3.434000e+03; 4.026000e+03; 3.769000e+03; 3.964000e+03; 4.284000e+03; 4.140000e+03; 4.959000e+03; 4.963000e+03; 4.653000e+03; 5.462000e+03; 5.080000e+03; 5.766000e+03; 5.640000e+03; 5.636000e+03; 6.161000e+03; 6.581000e+03; 6.603000e+03; 6.730000e+03; 6.788000e+03; 5.311000e+03; 5.826000e+03; 6.367000e+03; 6.518000e+03; 6.759000e+03; 7.215000e+03; 7.089000e+03; 7.223000e+03; 7.523000e+03; 7.918000e+03; 5.526000e+03; 7.984000e+03; 6.751000e+03; 6.879000e+03; 7.222000e+03; 7.470000e+03; 7.716000e+03; 7.754000e+03; 7.943000e+03; 8.155000e+03; 8.363000e+03; 8.320000e+03; 8.020000e+03; 8.451000e+03; 8.320000e+03; 7.999000e+03; 9.237000e+03; 7.968000e+03; 
2.811000e+03; 1.099000e+03; 9.480000e+02; 3.170000e+02; 1.370000e+02; 0.000000e+00; 1.760000e+02; 2.010000e+02; 5.910000e+02; 9.490000e+02; 1.782000e+03; 1.252000e+03; 1.574000e+03; 1.619000e+03; 1.876000e+03; 2.513000e+03; 3.381000e+03; 3.661000e+03; 3.748000e+03; 3.602000e+03; 3.934000e+03; 4.624000e+03; 4.440000e+03; 4.399000e+03; 3.960000e+03; 4.962000e+03; 5.370000e+03; 5.637000e+03; 1.992000e+03; 2.436000e+03; 2.522000e+03; 2.718000e+03; 1.949000e+03; 2.388000e+03; 2.652000e+03; 2.836000e+03; 2.934000e+03; 3.124000e+03; 3.205000e+03; 3.082000e+03; 3.244000e+03; 3.216000e+03; 3.219000e+03; 2.458000e+03; 2.457000e+03; 2.906000e+03; 3.258000e+03; 3.299000e+03; 3.248000e+03; 3.406000e+03; 4.011000e+03; 3.741000e+03; 3.926000e+03; 4.222000e+03; 4.114000e+03; 4.923000e+03; 4.927000e+03; 4.601000e+03; 5.409000e+03; 5.009000e+03; 5.694000e+03; 5.564000e+03; 5.551000e+03; 6.073000e+03; 6.476000e+03; 6.514000e+03; 6.646000e+03; 6.704000e+03; 5.288000e+03; 5.800000e+03; 6.312000e+03; 6.463000e+03; 6.708000e+03; 7.169000e+03; 7.035000e+03; 7.159000e+03; 7.467000e+03; 7.872000e+03; 5.565000e+03; 8.037000e+03; 6.739000e+03; 6.861000e+03; 7.213000e+03; 7.437000e+03; 7.679000e+03; 7.718000e+03; 7.914000e+03; 8.119000e+03; 8.336000e+03; 8.297000e+03; 8.010000e+03; 8.385000e+03; 8.241000e+03; 7.909000e+03; 9.148000e+03; 7.862000e+03; 
2.937000e+03; 1.251000e+03; 1.123000e+03; 4.420000e+02; 3.090000e+02; 1.760000e+02; 0.000000e+00; 2.340000e+02; 4.280000e+02; 7.860000e+02; 1.666000e+03; 1.082000e+03; 1.404000e+03; 1.444000e+03; 1.701000e+03; 2.338000e+03; 3.206000e+03; 3.486000e+03; 3.572000e+03; 3.427000e+03; 3.760000e+03; 4.452000e+03; 4.275000e+03; 4.241000e+03; 3.808000e+03; 4.793000e+03; 5.208000e+03; 5.469000e+03; 2.089000e+03; 2.535000e+03; 2.613000e+03; 2.797000e+03; 1.932000e+03; 2.416000e+03; 2.688000e+03; 2.900000e+03; 2.993000e+03; 3.165000e+03; 3.203000e+03; 3.063000e+03; 3.214000e+03; 3.176000e+03; 3.170000e+03; 2.434000e+03; 2.399000e+03; 2.812000e+03; 3.145000e+03; 3.177000e+03; 3.195000e+03; 3.331000e+03; 3.950000e+03; 3.665000e+03; 3.839000e+03; 4.107000e+03; 4.041000e+03; 4.837000e+03; 4.841000e+03; 4.495000e+03; 5.302000e+03; 4.883000e+03; 5.567000e+03; 5.432000e+03; 5.411000e+03; 5.929000e+03; 6.316000e+03; 6.370000e+03; 6.505000e+03; 6.565000e+03; 5.215000e+03; 5.725000e+03; 6.203000e+03; 6.354000e+03; 6.603000e+03; 7.071000e+03; 6.926000e+03; 7.041000e+03; 7.356000e+03; 7.772000e+03; 5.572000e+03; 8.061000e+03; 6.679000e+03; 6.795000e+03; 7.156000e+03; 7.353000e+03; 7.589000e+03; 7.629000e+03; 7.833000e+03; 8.029000e+03; 8.258000e+03; 8.223000e+03; 7.952000e+03; 8.262000e+03; 8.105000e+03; 7.764000e+03; 9.003000e+03; 7.701000e+03; 
2.984000e+03; 1.250000e+03; 1.027000e+03; 5.090000e+02; 2.930000e+02; 2.010000e+02; 2.340000e+02; 0.000000e+00; 5.150000e+02; 8.570000e+02; 1.898000e+03; 1.174000e+03; 1.492000e+03; 1.565000e+03; 1.849000e+03; 2.472000e+03; 3.331000e+03; 3.605000e+03; 3.703000e+03; 3.556000e+03; 3.919000e+03; 4.618000e+03; 4.465000e+03; 4.443000e+03; 4.019000e+03; 4.972000e+03; 5.404000e+03; 5.649000e+03; 2.183000e+03; 2.626000e+03; 2.716000e+03; 2.915000e+03; 2.137000e+03; 2.588000e+03; 2.853000e+03; 3.036000e+03; 3.134000e+03; 3.325000e+03; 3.399000e+03; 3.270000e+03; 3.427000e+03; 3.394000e+03; 3.392000e+03; 2.644000e+03; 2.624000e+03; 3.045000e+03; 3.377000e+03; 3.407000e+03; 3.418000e+03; 3.562000e+03; 4.177000e+03; 3.895000e+03; 4.072000e+03; 4.339000e+03; 4.272000e+03; 5.069000e+03; 5.074000e+03; 4.728000e+03; 5.535000e+03; 5.112000e+03; 5.795000e+03; 5.657000e+03; 5.631000e+03; 6.146000e+03; 6.514000e+03; 6.587000e+03; 6.725000e+03; 6.785000e+03; 5.446000e+03; 5.955000e+03; 6.435000e+03; 6.587000e+03; 6.836000e+03; 7.304000e+03; 7.159000e+03; 7.271000e+03; 7.588000e+03; 8.005000e+03; 5.762000e+03; 8.236000e+03; 6.906000e+03; 7.024000e+03; 7.382000e+03; 7.585000e+03; 7.822000e+03; 7.862000e+03; 8.065000e+03; 8.262000e+03; 8.490000e+03; 8.453000e+03; 8.178000e+03; 8.491000e+03; 8.328000e+03; 7.979000e+03; 9.219000e+03; 7.896000e+03; 
3.346000e+03; 1.678000e+03; 1.528000e+03; 8.660000e+02; 7.270000e+02; 5.910000e+02; 4.280000e+02; 5.150000e+02; 0.000000e+00; 3.590000e+02; 1.615000e+03; 6.640000e+02; 9.860000e+02; 1.050000e+03; 1.340000e+03; 1.958000e+03; 2.816000e+03; 3.091000e+03; 3.188000e+03; 3.041000e+03; 3.412000e+03; 4.115000e+03; 3.987000e+03; 3.984000e+03; 3.583000e+03; 4.479000e+03; 4.933000e+03; 5.156000e+03; 2.470000e+03; 2.915000e+03; 2.983000e+03; 3.149000e+03; 2.130000e+03; 2.690000e+03; 2.972000e+03; 3.229000e+03; 3.314000e+03; 3.454000e+03; 3.409000e+03; 3.236000e+03; 3.359000e+03; 3.300000e+03; 3.273000e+03; 2.604000e+03; 2.488000e+03; 2.799000e+03; 3.070000e+03; 3.069000e+03; 3.286000e+03; 3.364000e+03; 4.014000e+03; 3.691000e+03; 3.833000e+03; 4.014000e+03; 4.072000e+03; 4.825000e+03; 4.829000e+03; 4.430000e+03; 5.227000e+03; 4.750000e+03; 5.426000e+03; 5.274000e+03; 5.223000e+03; 5.725000e+03; 6.044000e+03; 6.164000e+03; 6.313000e+03; 6.375000e+03; 5.240000e+03; 5.738000e+03; 6.117000e+03; 6.268000e+03; 6.527000e+03; 7.012000e+03; 6.838000e+03; 6.921000e+03; 7.259000e+03; 7.708000e+03; 5.783000e+03; 8.298000e+03; 6.729000e+03; 6.826000e+03; 7.211000e+03; 7.334000e+03; 7.554000e+03; 7.598000e+03; 7.823000e+03; 7.995000e+03; 8.255000e+03; 8.229000e+03; 8.003000e+03; 8.127000e+03; 7.926000e+03; 7.547000e+03; 8.787000e+03; 7.421000e+03; 
3.687000e+03; 2.035000e+03; 1.880000e+03; 1.221000e+03; 1.085000e+03; 9.490000e+02; 7.860000e+02; 8.570000e+02; 3.590000e+02; 0.000000e+00; 1.634000e+03; 3.230000e+02; 6.360000e+02; 7.340000e+02; 1.058000e+03; 1.644000e+03; 2.487000e+03; 2.757000e+03; 2.864000e+03; 2.715000e+03; 3.119000e+03; 3.830000e+03; 3.745000e+03; 3.771000e+03; 3.400000e+03; 4.213000e+03; 4.699000e+03; 4.888000e+03; 2.791000e+03; 3.234000e+03; 3.294000e+03; 3.445000e+03; 2.325000e+03; 2.931000e+03; 3.218000e+03; 3.508000e+03; 3.586000e+03; 3.700000e+03; 3.592000e+03; 3.394000e+03; 3.493000e+03; 3.418000e+03; 3.374000e+03; 2.769000e+03; 2.592000e+03; 2.813000e+03; 3.026000e+03; 2.997000e+03; 3.378000e+03; 3.407000e+03; 4.076000e+03; 3.724000e+03; 3.838000e+03; 3.943000e+03; 4.106000e+03; 4.816000e+03; 4.820000e+03; 4.379000e+03; 5.162000e+03; 4.639000e+03; 5.304000e+03; 5.139000e+03; 5.062000e+03; 5.548000e+03; 5.809000e+03; 5.983000e+03; 6.143000e+03; 6.207000e+03; 5.258000e+03; 5.745000e+03; 6.038000e+03; 6.188000e+03; 6.455000e+03; 6.952000e+03; 6.755000e+03; 6.810000e+03; 7.166000e+03; 7.641000e+03; 5.954000e+03; 8.482000e+03; 6.762000e+03; 6.843000e+03; 7.246000e+03; 7.306000e+03; 7.512000e+03; 7.558000e+03; 7.801000e+03; 7.951000e+03; 8.236000e+03; 8.219000e+03; 8.030000e+03; 7.998000e+03; 7.762000e+03; 7.354000e+03; 8.590000e+03; 7.176000e+03; 
3.256000e+03; 2.264000e+03; 2.489000e+03; 1.748000e+03; 1.850000e+03; 1.782000e+03; 1.666000e+03; 1.898000e+03; 1.615000e+03; 1.634000e+03; 0.000000e+00; 1.574000e+03; 1.680000e+03; 1.480000e+03; 1.345000e+03; 1.809000e+03; 2.554000e+03; 2.837000e+03; 2.815000e+03; 2.708000e+03; 2.738000e+03; 3.307000e+03; 2.937000e+03; 2.805000e+03; 2.309000e+03; 3.526000e+03; 3.789000e+03; 4.169000e+03; 2.287000e+03; 2.628000e+03; 2.605000e+03; 2.622000e+03; 1.142000e+03; 1.845000e+03; 2.114000e+03; 2.554000e+03; 2.582000e+03; 2.545000e+03; 2.184000e+03; 1.925000e+03; 1.960000e+03; 1.855000e+03; 1.785000e+03; 1.371000e+03; 1.038000e+03; 1.187000e+03; 1.480000e+03; 1.519000e+03; 1.776000e+03; 1.774000e+03; 2.446000e+03; 2.092000e+03; 2.220000e+03; 2.442000e+03; 2.474000e+03; 3.211000e+03; 3.215000e+03; 2.833000e+03; 3.638000e+03; 3.230000e+03; 3.916000e+03; 3.794000e+03; 3.806000e+03; 4.341000e+03; 4.860000e+03; 4.782000e+03; 4.897000e+03; 4.953000e+03; 3.633000e+03; 4.127000e+03; 4.538000e+03; 4.689000e+03; 4.940000e+03; 5.413000e+03; 5.261000e+03; 5.378000e+03; 5.690000e+03; 6.113000e+03; 4.447000e+03; 6.979000e+03; 5.132000e+03; 5.219000e+03; 5.616000e+03; 5.721000e+03; 5.945000e+03; 5.988000e+03; 6.210000e+03; 6.386000e+03; 6.641000e+03; 6.615000e+03; 6.402000e+03; 6.603000e+03; 6.475000e+03; 6.179000e+03; 7.411000e+03; 6.244000e+03; 
3.928000e+03; 2.319000e+03; 2.192000e+03; 1.504000e+03; 1.388000e+03; 1.252000e+03; 1.082000e+03; 1.174000e+03; 6.640000e+02; 3.230000e+02; 1.574000e+03; 0.000000e+00; 3.230000e+02; 4.180000e+02; 7.590000e+02; 1.324000e+03; 2.165000e+03; 2.435000e+03; 2.541000e+03; 2.393000e+03; 2.804000e+03; 3.517000e+03; 3.453000e+03; 3.495000e+03; 3.146000e+03; 3.907000e+03; 4.409000e+03; 4.581000e+03; 3.006000e+03; 3.444000e+03; 3.492000e+03; 3.625000e+03; 2.408000e+03; 3.052000e+03; 3.341000e+03; 3.665000e+03; 3.735000e+03; 3.820000e+03; 3.645000e+03; 3.426000e+03; 3.501000e+03; 3.411000e+03; 3.352000e+03; 2.814000e+03; 2.584000e+03; 2.720000e+03; 2.880000e+03; 2.829000e+03; 3.347000e+03; 3.332000e+03; 4.012000e+03; 3.638000e+03; 3.727000e+03; 3.768000e+03; 4.017000e+03; 4.686000e+03; 4.690000e+03; 4.217000e+03; 4.986000e+03; 4.430000e+03; 5.084000e+03; 4.910000e+03; 4.816000e+03; 5.290000e+03; 5.517000e+03; 5.722000e+03; 5.889000e+03; 5.954000e+03; 5.150000e+03; 5.624000e+03; 5.847000e+03; 5.996000e+03; 6.268000e+03; 6.774000e+03; 6.559000e+03; 6.595000e+03; 6.963000e+03; 7.456000e+03; 5.983000e+03; 8.517000e+03; 6.660000e+03; 6.726000e+03; 7.145000e+03; 7.151000e+03; 7.346000e+03; 7.394000e+03; 7.650000e+03; 7.782000e+03; 8.086000e+03; 8.076000e+03; 7.919000e+03; 7.768000e+03; 7.509000e+03; 7.083000e+03; 8.316000e+03; 6.877000e+03; 
4.230000e+03; 2.639000e+03; 2.513000e+03; 1.825000e+03; 1.710000e+03; 1.574000e+03; 1.404000e+03; 1.492000e+03; 9.860000e+02; 6.360000e+02; 1.680000e+03; 3.230000e+02; 0.000000e+00; 2.370000e+02; 5.780000e+02; 1.046000e+03; 1.862000e+03; 2.126000e+03; 2.242000e+03; 2.092000e+03; 2.535000e+03; 3.252000e+03; 3.232000e+03; 3.301000e+03; 2.989000e+03; 3.658000e+03; 4.188000e+03; 4.328000e+03; 3.297000e+03; 3.731000e+03; 3.772000e+03; 3.892000e+03; 2.615000e+03; 3.282000e+03; 3.571000e+03; 3.918000e+03; 3.982000e+03; 4.045000e+03; 3.820000e+03; 3.583000e+03; 3.637000e+03; 3.534000e+03; 3.462000e+03; 2.988000e+03; 2.714000e+03; 2.766000e+03; 2.868000e+03; 2.791000e+03; 3.449000e+03; 3.391000e+03; 4.076000e+03; 3.683000e+03; 3.743000e+03; 3.712000e+03; 4.055000e+03; 4.677000e+03; 4.680000e+03; 4.174000e+03; 4.922000e+03; 4.328000e+03; 4.965000e+03; 4.780000e+03; 4.663000e+03; 5.119000e+03; 5.290000e+03; 5.545000e+03; 5.721000e+03; 5.788000e+03; 5.161000e+03; 5.620000e+03; 5.762000e+03; 5.909000e+03; 6.187000e+03; 6.700000e+03; 6.466000e+03; 6.476000e+03; 6.859000e+03; 7.372000e+03; 6.125000e+03; 8.658000e+03; 6.671000e+03; 6.723000e+03; 7.155000e+03; 7.105000e+03; 7.286000e+03; 7.335000e+03; 7.606000e+03; 7.718000e+03; 8.043000e+03; 8.041000e+03; 7.919000e+03; 7.628000e+03; 7.338000e+03; 6.887000e+03; 8.114000e+03; 6.637000e+03; 
